REGN_GKO,DATE,MAX_NORM,CAP_TO_NA,RES_TO_NA,NA,BI_TO_NA,NI_TO_NA,L_NORM,I_NORM,IS_SZKO,REGISTERED_MSC,DEFAULT
912,2023-10-01,841.806,1.0356931274844507,0.9894069600417442,12403144.0,-2.392595059823638e-06,-2.392595059823638e-06,215.4,0.505,1.0,0.0,0.0
912,2024-01-01,841.806,1.0356931274844507,0.9894069600417442,12403144.0,-2.392595059823638e-06,-2.392595059823638e-06,215.4,0.505,1.0,0.0,0.0
918,2017-10-01,103.478,-0.0,-4.817629931748258,-254499.0,-0.0,-2.392595059823638e-06,387.389,2.194,1.0,0.0,0.0
918,2018-01-01,104.85,-0.0,-66.93448856537563,-18409.0,-0.0,-2.392595059823638e-06,522.281,2.195,1.0,0.0,0.0
918,2018-04-01,96.085,-0.0,-32.7017936642734,-38859.0,-0.0,-2.392595059823638e-06,329.465,2.258,1.0,0.0,0.0
918,2018-07-01,104.36,-0.0,,0.0,-0.0,-2.392595059823638e-06,345.406,2.284,1.0,0.0,0.0
918,2018-10-01,91.821,-0.0,-190.46215486455884,-11481.0,-0.0,-2.392595059823638e-06,353.872,2.232,1.0,0.0,0.0
918,2019-01-01,113.583,-0.0,-95.94092586085736,-22768.0,-0.0,-2.392595059823638e-06,560.86,1.986,1.0,0.0,0.0
918,2019-04-01,130.524,-0.0,-7.622441197892122,-116705.0,-0.1584165202861917,-0.1584165202861917,356.1,1.914,1.0,0.0,0.0
918,2019-07-01,237.156,-0.0,-408.59825750242015,-2066.0,-2.4424007744433687,-2.4424007744433687,207.683,1.902,1.0,0.0,0.0
918,2019-10-01,221.048,-0.0,-408.59825750242015,-2066.0,-2.4424007744433687,-2.4424007744433687,327.786,2.179,1.0,0.0,0.0
918,2020-01-01,163.352,-0.0,-5.26617246132639,-163225.0,-0.0160269566549241,-0.0160269566549241,435.447,2.339,1.0,0.0,0.0
918,2020-04-01,144.028,-0.0,-1.3548783656380143,-673535.0,-0.0038765617228503,-0.0038765617228503,273.126,2.339,1.0,0.0,0.0
918,2020-07-01,138.385,-0.0,-67.71687708605427,-13782.0,-0.2017849368741837,-0.2017849368741837,231.194,2.339,1.0,0.0,0.0
918,2020-10-01,121.652,-0.0,-67.71687708605427,-13782.0,-0.2017849368741837,-0.2017849368741837,190.807,2.339,1.0,0.0,0.0
918,2021-01-01,36.853,-0.0,-67.71687708605427,-13782.0,-0.2017849368741837,-0.2017849368741837,206.0,2.339,1.0,0.0,0.0
918,2021-04-01,10.634,-0.0,-62.77155241611816,-6229.0,-0.4270348370524964,-0.4270348370524964,81.021,2.339,1.0,0.0,0.0
918,2021-07-01,9.938,-0.0,-62.77155241611816,-6229.0,-0.4270348370524964,-0.4270348370524964,64.73,2.339,1.0,0.0,0.0
918,2021-10-01,26.982,-0.0,-62.77155241611816,-6229.0,-0.4270348370524964,-0.4270348370524964,1185.537,2.339,1.0,0.0,0.0
918,2023-07-01,26.982,-0.0,-62.77155241611816,-6229.0,-0.4270348370524964,-0.4270348370524964,1185.537,2.339,1.0,0.0,0.0
918,2023-10-01,26.982,-0.0,-62.77155241611816,-6229.0,-0.4270348370524964,-0.4270348370524964,1185.537,2.339,1.0,0.0,0.0
918,2024-01-01,26.982,-0.0,-62.77155241611816,-6229.0,-0.4270348370524964,-0.4270348370524964,1185.537,2.339,1.0,0.0,0.0
963,2017-10-01,242.712,1.3267547251523495,183.6871036594797,64654.0,-0.4270348370524964,-0.4270348370524964,100.386,0.846,0.0,0.0,0.0
963,2018-01-01,228.935,1.6449522005505075,62.239281380412585,337870.0,-0.4270348370524964,-0.4270348370524964,88.87,0.74,0.0,0.0,0.0
963,2018-04-01,169.909,-0.4042203931362972,-24.884348660271733,-1374943.0,-0.4270348370524964,-0.4270348370524964,117.213,0.595,0.0,0.0,0.0
963,2018-07-01,300.216,1.0456341079337732,5.267651856943448,6955543.0,0.0,-0.4270348370524964,90.143,0.753,0.0,0.0,0.0
963,2018-10-01,243.942,1.0084408416604538,4.97437395635127,7212077.0,0.0,-0.4270348370524964,98.054,0.642,0.0,0.0,0.0
963,2019-01-01,239.882,1.0652088360324998,4.152317353144715,6827725.0,0.0,-0.4270348370524964,84.943,0.826,0.0,0.0,0.0
963,2019-04-01,246.413,1.0652088360324998,4.152317353144715,6827725.0,0.0,-0.4270348370524964,92.959,0.627,0.0,0.0,0.0
963,2019-07-01,220.964,-0.0,-6.902000292986825,-1139983.0,-6.391010216819023,-0.0,113.278,0.45,0.0,0.0,0.0
963,2019-10-01,205.99,-0.0,-18880.618303571428,-448.0,-16262.595982142857,-0.0,159.242,0.44,0.0,0.0,0.0
963,2020-01-01,176.336,-0.0,-18880.618303571428,-448.0,-16262.595982142857,-0.0,139.471,0.264,0.0,0.0,0.0
963,2020-04-01,116.055,-0.0,-192.0891985581981,-57983.0,-126.73305968990913,-1.0816963592777191,90.083,0.264,0.0,0.0,0.0
963,2020-07-01,202.778,-0.0,-262.1556725173317,-43129.0,-171.5988545989937,-2.6720767928771822,79.147,0.264,0.0,0.0,0.0
963,2020-10-01,191.539,-0.0,-6120.754114713217,-2005.0,-3686.454364089776,-52.71720698254365,80.478,0.264,0.0,0.0,0.0
963,2021-01-01,150.072,-0.0,-6120.754114713217,-2005.0,-3686.454364089776,-52.71720698254365,163.601,0.264,1.0,0.0,0.0
963,2021-04-01,172.454,-0.0,-93715.44871794872,-156.0,-47990.51282051282,-1287.673076923077,160.327,0.264,1.0,0.0,0.0
963,2021-07-01,172.016,1.017210392872273,0.0968046690277251,192963172.0,0.9112553301103488,0.2063992293824854,167.703,0.264,1.0,0.0,0.0
963,2021-10-01,180.13,1.017210392872273,0.0968046690277251,192963172.0,0.9112553301103488,0.2063992293824854,131.406,0.264,0.0,0.0,0.0
963,2023-07-01,180.13,1.017210392872273,0.0968046690277251,192963172.0,0.9112553301103488,0.2063992293824854,126.491,0.264,1.0,0.0,0.0
963,2023-10-01,180.13,1.017210392872273,0.0968046690277251,192963172.0,0.9112553301103488,0.2063992293824854,90.793,0.264,1.0,0.0,0.0
963,2024-01-01,180.13,1.017210392872273,0.0968046690277251,192963172.0,0.9112553301103488,0.2063992293824854,122.529,0.264,1.0,0.0,0.0
1000,2017-10-01,325.058,1.017210392872273,0.0968046690277251,192963172.0,0.9112553301103488,0.2063992293824854,268.679,0.019,1.0,0.0,0.0
1000,2018-01-01,363.661,1.017210392872273,0.0968046690277251,192963172.0,0.9112553301103488,0.2063992293824854,144.721,0.019,1.0,0.0,0.0
1000,2018-04-01,234.751,1.1198697418415724,18.115679630417524,13791996.0,0.0,0.2063992293824854,142.871,0.228,1.0,0.0,0.0
1000,2018-07-01,237.186,1.030216036912088,13.78497043324053,20356475.0,0.0,0.2063992293824854,168.002,0.282,1.0,0.0,0.0
1000,2018-10-01,264.35,1.061630769050096,16.526639467431647,18733370.0,0.0,0.2063992293824854,141.247,0.29,0.0,0.0,0.0
1000,2019-01-01,215.492,1.0248274203770875,15.49728273793292,19197081.0,0.0,0.2063992293824854,134.675,0.307,1.0,0.0,0.0
1000,2019-04-01,215.191,1.0248274203770875,15.49728273793292,19197081.0,0.0,0.2063992293824854,171.187,0.302,1.0,0.0,0.0
1000,2019-07-01,238.361,1.065777969905091,76.82630948795912,1647056.0,19.66843082445284,0.1017233172399724,220.815,0.3,1.0,0.0,0.0
1000,2019-10-01,235.67,1.0027227400561258,76.82809380950506,1651645.0,19.675818350795723,0.0489608844515619,143.665,0.306,0.0,0.0,0.0
1000,2020-01-01,217.267,1.0015834466092737,77.96709802144692,1655250.0,19.649098927654432,0.0608047122791119,160.253,0.326,1.0,0.0,0.0
1000,2020-04-01,219.216,1.0015834466092737,77.96709802144692,1655250.0,19.649098927654432,0.0608047122791119,76.283,0.326,1.0,0.0,0.0
1000,2020-07-01,212.595,1.002947977099424,79.28307947368621,1832443.0,17.298236288932316,0.1676679711183376,75.505,0.326,1.0,0.0,0.0
1000,2020-10-01,229.354,1.072412742706234,104.09430423986272,1470708.0,21.78157866823326,0.4073235475702859,69.244,0.326,0.0,0.0,0.0
1000,2021-01-01,240.43,1.006214575537978,107.89822357999547,1520136.0,22.75958730008368,0.3949936058352674,57.855,0.326,1.0,0.0,0.0
1000,2021-04-01,240.458,1.1951523938392767,73.48834428699786,2419586.0,14.024833587233518,0.293116260385041,85.445,0.326,1.0,0.0,0.0
1000,2021-07-01,241.063,1.0000442918053154,0.1143306051792075,1625041009.0,0.2524610220467365,0.0857223019163819,72.323,0.326,1.0,0.0,0.0
1000,2021-10-01,258.058,1.000055976901995,0.1230180999602817,1667169791.0,0.2821536573775406,0.1370113531525716,77.291,0.326,0.0,0.0,0.0
1000,2023-07-01,258.058,1.001566684610853,0.0363372335511891,1502707682.0,0.0578175549647586,0.146175087564369,83.869,0.326,1.0,0.0,0.0
1000,2023-10-01,258.058,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,72.05,0.326,1.0,0.0,0.0
1000,2024-01-01,258.058,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,110.063,0.326,1.0,0.0,0.0
1067,2017-10-01,372.546,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,239.778,0.129,1.0,1.0,0.0
1067,2018-01-01,413.627,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,172.896,0.121,1.0,1.0,0.0
1067,2018-04-01,349.497,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,137.454,0.102,1.0,1.0,0.0
1067,2018-07-01,430.507,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,78.84,0.117,1.0,1.0,0.0
1067,2018-10-01,395.114,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,172.6,0.135,1.0,1.0,0.0
1067,2019-01-01,439.566,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,143.515,0.259,1.0,1.0,0.0
1067,2019-04-01,490.966,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,116.871,0.255,1.0,1.0,0.0
1067,2019-07-01,419.844,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,101.087,0.177,1.0,1.0,0.0
1067,2019-10-01,387.562,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,288.239,0.15,1.0,1.0,0.0
1067,2020-01-01,386.514,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,158.495,0.129,1.0,1.0,0.0
1067,2020-04-01,283.613,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,57.064,0.129,1.0,1.0,0.0
1067,2020-07-01,200.856,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,92.196,0.129,1.0,1.0,0.0
1067,2020-10-01,195.703,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,156.531,0.129,1.0,1.0,0.0
1067,2021-01-01,216.72,1.034078495152903,0.0368133033375875,1501006185.0,0.3834484925856584,0.2036186393195974,153.588,0.129,1.0,1.0,0.0
1067,2021-04-01,204.856,0.9972175848636616,-165.26099053978854,-3594.0,-567.5022259321091,0.2036186393195974,114.006,0.129,1.0,1.0,0.0
1067,2021-07-01,238.022,1.2277051606254146,0.1649623497846985,3267976.0,0.3550919590596748,0.0639964920183012,69.327,0.129,1.0,1.0,0.0
1067,2021-10-01,192.487,1.1491659655541218,0.1515207999545865,3540801.0,0.3431169952787519,0.0745644841379111,109.432,0.129,1.0,1.0,0.0
1067,2023-07-01,192.487,1.1491659655541218,0.1515207999545865,3540801.0,0.3431169952787519,0.0745644841379111,91.971,0.129,1.0,1.0,0.0
1067,2023-10-01,192.487,1.1491659655541218,0.1515207999545865,3540801.0,0.3431169952787519,0.0745644841379111,125.573,0.129,1.0,1.0,0.0
1067,2024-01-01,192.487,1.1491659655541218,0.1515207999545865,3540801.0,0.3431169952787519,0.0745644841379111,111.379,0.129,1.0,1.0,0.0
1280,2017-10-01,251.886,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,265.068,2.84,1.0,0.0,0.0
1280,2018-01-01,160.225,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,436.587,1.756,1.0,0.0,0.0
1280,2018-04-01,155.168,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,446.018,0.866,1.0,0.0,0.0
1280,2018-07-01,192.198,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,474.92,0.922,1.0,0.0,0.0
1280,2018-10-01,157.899,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,807.735,1.019,1.0,0.0,1.0
1280,2019-01-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,339.331,0.0,1.0,0.0,1.0
1280,2019-04-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,515.068,0.0,1.0,0.0,1.0
1280,2019-07-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,299.374,0.0,1.0,0.0,1.0
1280,2019-10-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,378.388,0.0,1.0,0.0,1.0
1280,2020-01-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,378.388,0.0,1.0,0.0,0.0
1280,2020-04-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,378.388,0.0,1.0,0.0,0.0
1280,2020-07-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,378.388,0.0,1.0,0.0,0.0
1280,2020-10-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,378.388,0.0,1.0,0.0,0.0
1280,2021-01-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,378.388,0.0,1.0,0.0,0.0
1280,2021-04-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,378.388,0.0,1.0,0.0,0.0
1280,2021-07-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,378.388,0.0,1.0,0.0,0.0
1280,2021-10-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,378.388,0.0,1.0,0.0,0.0
1280,2023-07-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,378.388,0.0,1.0,0.0,0.0
1280,2023-10-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,378.388,0.0,1.0,0.0,0.0
1280,2024-01-01,0.0,-0.0530481140999384,-0.0498917455710966,-1742192.0,0.3431169952787519,0.0745644841379111,378.388,0.0,1.0,0.0,0.0
1326,2017-10-01,373.665,-0.0,-526.9137838411854,-160086.0,-0.0,0.0745644841379111,147.109,0.07,1.0,1.0,0.0
1326,2018-01-01,297.084,-0.0,-124.03647612842394,-755124.0,-0.0,0.0745644841379111,148.513,0.082,1.0,1.0,0.0
1326,2018-04-01,253.565,-0.0,-10019.216093559084,-11458.0,-0.0,0.0745644841379111,151.045,0.137,1.0,1.0,0.0
1326,2018-07-01,229.206,-0.0,-10019.216093559084,-11458.0,-0.0,0.0745644841379111,137.143,0.045,1.0,1.0,0.0
1326,2018-10-01,218.22,-0.0,-10019.216093559084,-11458.0,-0.0,0.0745644841379111,87.689,0.052,0.0,1.0,0.0
1326,2019-01-01,234.622,-0.0,-9162.360394378016,-14301.0,-0.0,0.0745644841379111,129.165,0.059,1.0,1.0,0.0
1326,2019-04-01,262.112,-0.0,-9162.360394378016,-14301.0,-0.0,0.0745644841379111,143.174,0.063,1.0,1.0,0.0
1326,2019-07-01,248.587,-0.0,-9162.360394378016,-14301.0,-0.0,0.0745644841379111,199.593,0.057,1.0,1.0,0.0
1326,2019-10-01,238.451,1.0008210810335123,11.315520772865732,2477222.0,0.0,0.0,247.692,0.061,0.0,1.0,0.0
1326,2020-01-01,207.916,1.0008210810335123,11.315520772865732,2477222.0,0.0,0.0,158.54,0.101,1.0,1.0,0.0
1326,2020-04-01,98.372,1.9181559362366,28.56912861542446,988404.0,0.0,0.0,121.573,0.101,1.0,1.0,0.0
1326,2020-07-01,147.479,1.0036540835688912,13.440830381790832,2298798.0,0.0,0.0,122.857,0.101,1.0,1.0,0.0
1326,2020-10-01,133.239,1.277255926547341,19.575680260526624,1615190.0,0.0,0.0,109.915,0.101,0.0,1.0,0.0
1326,2021-01-01,162.394,14.201521064745322,233.03698589012308,149895.0,0.0,0.0,101.123,0.101,1.0,1.0,0.0
1326,2021-04-01,164.159,1.1949992011908597,20.57205283805476,1971685.0,0.0,0.0,103.708,0.101,1.0,1.0,0.0
1326,2021-07-01,128.046,1.000167691647165,0.0650259386809464,647181907.0,0.8768735711890042,0.1110670202960417,105.992,0.101,1.0,1.0,0.0
1326,2021-10-01,119.19,1.0006449976661542,0.0645948904746109,678746642.0,0.8826134656589579,0.1523793542392214,127.334,0.101,0.0,1.0,0.0
1326,2023-07-01,119.19,1.0006449976661542,0.0645948904746109,678746642.0,0.8826134656589579,0.1523793542392214,75.678,0.101,1.0,1.0,0.0
1326,2023-10-01,119.19,1.0011425618079233,0.0196888257647921,620537108.0,0.8969638976046538,0.139840895703533,85.5,0.101,1.0,1.0,0.0
1326,2024-01-01,119.19,1.0000088266403508,0.0181979034766036,671376624.0,0.8851154743213103,0.1769637961061927,97.438,0.101,1.0,1.0,0.0
1354,2017-10-01,47.562,1.0000088266403508,0.0181979034766036,671376624.0,0.8851154743213103,0.1769637961061927,89.823,0.226,1.0,0.0,0.0
1354,2018-01-01,56.596,1.0031190234761067,13.095958104968616,77909.0,0.0,0.1769637961061927,118.853,0.231,1.0,0.0,0.0
1354,2018-04-01,47.67,-22.290929834569308,-340.42270393610954,-3506.0,-0.0,0.1769637961061927,166.504,0.189,1.0,0.0,0.0
1354,2018-07-01,55.764,1.0451341990184146,16.619642403412815,74777.0,0.0,0.1769637961061927,124.028,0.163,1.0,0.0,0.0
1354,2018-10-01,58.915,1.0451341990184146,16.619642403412815,74777.0,0.0,0.1769637961061927,113.83,0.165,1.0,0.0,0.0
1354,2019-01-01,75.863,1.0024566136409878,31.078272533401652,132703.0,0.0,0.1769637961061927,97.473,0.13,1.0,0.0,0.0
1354,2019-04-01,68.232,-1.1903630011257714e-08,-0.0047690346168202,-1260119811.0,-0.0002155564872711,-0.0,125.157,0.133,1.0,0.0,0.0
1354,2019-07-01,60.721,-1.1903630011257714e-08,-0.0047690346168202,-1260119811.0,-0.0002155564872711,-0.0,128.953,0.126,1.0,0.0,0.0
1354,2019-10-01,62.056,-0.0,-0.4904774114339064,-12882159.0,-0.0313834816042869,-0.0,122.335,0.187,1.0,0.0,0.0
1354,2020-01-01,89.696,-0.0,-0.4904774114339064,-12882159.0,-0.0313834816042869,-0.0,95.605,0.199,1.0,0.0,0.0
1354,2020-04-01,78.507,-0.0,-0.0254468374908285,-246087397.0,-0.001643212959825,-0.0,125.74,0.199,1.0,0.0,0.0
1354,2020-07-01,93.856,-0.0,-0.0254468374908285,-246087397.0,-0.001643212959825,-0.0,132.269,0.199,1.0,0.0,0.0
1354,2020-10-01,96.151,-0.0,-0.0254468374908285,-246087397.0,-0.001643212959825,-0.0,135.509,0.199,1.0,0.0,0.0
1354,2021-01-01,89.093,-0.0,-0.0012778660270897,-5576676153.0,-0.0001241199920902,-0.0,141.224,0.199,1.0,0.0,0.0
1354,2021-04-01,65.456,-0.0,-0.0224014359707788,-298813880.0,-0.0023164151544767,-0.0,157.687,0.199,1.0,0.0,0.0
1354,2021-07-01,88.448,-0.1237361409805122,-0.0144142811774675,-506487761.0,-0.0307800882872666,-0.0075335838174379,163.124,0.199,1.0,0.0,0.0
1354,2021-10-01,85.482,2.7533719882239813,0.2914745465115714,23881756.0,0.7720714506923193,0.2888557692323797,220.638,0.199,1.0,0.0,0.0
1354,2023-07-01,85.482,2.7533719882239813,0.2914745465115714,23881756.0,0.7720714506923193,0.2888557692323797,197.857,0.199,1.0,0.0,0.0
1354,2023-10-01,85.482,2.7533719882239813,0.2914745465115714,23881756.0,0.7720714506923193,0.2888557692323797,231.249,0.199,1.0,0.0,0.0
1354,2024-01-01,85.482,2.7533719882239813,0.2914745465115714,23881756.0,0.7720714506923193,0.2888557692323797,170.571,0.199,1.0,0.0,0.0
1376,2017-10-01,118.102,2.7533719882239813,0.2914745465115714,23881756.0,0.7720714506923193,0.2888557692323797,242.077,0.953,1.0,0.0,0.0
1376,2018-01-01,106.292,2.7533719882239813,0.2914745465115714,23881756.0,0.7720714506923193,0.2888557692323797,351.527,0.855,1.0,0.0,0.0
1376,2018-04-01,84.778,-0.0,-0.0,-9946566.0,-0.0,0.2888557692323797,292.524,0.77,1.0,0.0,0.0
1376,2018-07-01,103.045,-0.0,-0.0,-129510110.0,-0.0,0.2888557692323797,344.886,0.992,1.0,0.0,0.0
1376,2018-10-01,108.627,-0.0,-0.0,-1541225.0,-0.0,0.2888557692323797,303.493,0.952,1.0,0.0,0.0
1376,2019-01-01,56.062,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,315.068,0.981,1.0,0.0,0.0
1376,2019-04-01,109.255,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,321.814,0.817,1.0,0.0,0.0
1376,2019-07-01,129.993,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,338.926,0.872,1.0,0.0,0.0
1376,2019-10-01,135.053,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,269.315,0.746,1.0,0.0,0.0
1376,2020-01-01,182.467,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,258.068,0.74,1.0,0.0,0.0
1376,2020-04-01,185.862,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,263.611,0.74,1.0,0.0,0.0
1376,2020-07-01,204.084,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,245.111,0.74,1.0,0.0,0.0
1376,2020-10-01,192.364,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,226.809,0.74,1.0,0.0,0.0
1376,2021-01-01,151.299,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,215.342,0.74,1.0,0.0,0.0
1376,2021-04-01,165.667,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,369.127,0.74,1.0,0.0,0.0
1376,2021-07-01,154.204,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,262.1,0.74,1.0,0.0,0.0
1376,2021-10-01,153.254,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,368.363,0.74,1.0,0.0,0.0
1376,2023-07-01,153.254,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,343.698,0.74,1.0,0.0,0.0
1376,2023-10-01,153.254,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,310.929,0.74,1.0,0.0,0.0
1376,2024-01-01,153.254,-0.0,-0.0,-33156738.0,-0.0,0.2888557692323797,296.8,0.74,1.0,0.0,0.0
1439,2017-10-01,152.14,-0.0007034000055654,-0.2996794867320499,-32234859.0,-0.0,0.2888557692323797,269.303,0.266,1.0,0.0,0.0
1439,2018-01-01,124.892,-0.0003106148154088,-0.1225207495053026,-72997162.0,-0.0,0.2888557692323797,699.202,0.221,1.0,0.0,0.0
1439,2018-04-01,124.072,-0.0018063834791038,-0.5968355067720659,-12552152.0,-0.0,0.2888557692323797,1236.805,0.17,1.0,0.0,0.0
1439,2018-07-01,151.092,-1.1593728557175586e-05,-0.0030193261861178,-1955712512.0,-0.0,0.2888557692323797,942.671,0.153,1.0,0.0,0.0
1439,2018-10-01,139.364,-1.1593728557175586e-05,-0.0030193261861178,-1955712512.0,-0.0,0.2888557692323797,843.481,0.129,1.0,0.0,0.0
1439,2019-01-01,110.29,-0.0095068903361709,-2.06383293633939,-2385007.0,-0.0,0.2888557692323797,417.257,0.29,1.0,0.0,0.0
1439,2019-04-01,88.378,-0.0,-0.0013094051084991,-2174857866.0,-2.7107978374895788e-05,-1.6682469492468432e-05,542.4,0.295,1.0,0.0,0.0
1439,2019-07-01,82.223,-0.0,-0.00738741982855,-289144390.0,-0.0001612031967834,-8.278562831532025e-05,244.454,0.258,1.0,0.0,0.0
1439,2019-10-01,92.3,-0.0,-0.0445481609122609,-46692253.0,-0.0008411245437224,-0.0003555193620663,192.819,0.222,1.0,0.0,0.0
1439,2020-01-01,79.149,-0.0,-0.0238786873854317,-93454090.0,-0.0002997086590859,-5.708685409060213e-05,164.705,0.745,1.0,0.0,0.0
1439,2020-04-01,70.743,-0.0,-0.0162797804890684,-125869449.0,-0.0002151991624274,-3.506013599852971e-05,164.142,0.745,1.0,0.0,1.0
1439,2020-07-01,67.984,-0.0,-0.0018420881330251,-1037752736.0,-2.540682292164056e-05,-3.557687560748575e-06,169.045,0.745,1.0,0.0,1.0
1439,2020-10-01,57.155,-0.0,-0.0037856591012273,-455362185.0,-5.776500743029419e-05,-7.9716764359781e-06,122.679,0.745,1.0,0.0,1.0
1439,2021-01-01,5.781,-0.0,-0.0036092676396477,-287988064.0,-8.99655341271366e-05,-1.1233104438661736e-05,105.6,0.745,1.0,0.0,1.0
1439,2021-04-01,0.0,-0.0,-0.0020774802629694,-241712525.0,-9.476132856582422e-05,-9.556807203102114e-07,121.266,0.745,1.0,0.0,1.0
1439,2021-07-01,0.0,-0.0,-0.0020774802629694,-241712525.0,-9.476132856582422e-05,-9.556807203102114e-07,121.266,0.745,1.0,0.0,0.0
1439,2021-10-01,0.0,-0.0,-0.0020774802629694,-241712525.0,-9.476132856582422e-05,-9.556807203102114e-07,121.266,0.745,1.0,0.0,0.0
1439,2023-07-01,0.0,-0.0,-0.0020774802629694,-241712525.0,-9.476132856582422e-05,-9.556807203102114e-07,121.266,0.745,1.0,0.0,0.0
1439,2023-10-01,0.0,-0.0,-0.0020774802629694,-241712525.0,-9.476132856582422e-05,-9.556807203102114e-07,121.266,0.745,1.0,0.0,0.0
1439,2024-01-01,0.0,-0.0,-0.0020774802629694,-241712525.0,-9.476132856582422e-05,-9.556807203102114e-07,121.266,0.745,1.0,0.0,0.0
1481,2017-10-01,112.784,-0.0,-0.0020774802629694,-241712525.0,-9.476132856582422e-05,-9.556807203102114e-07,316.181,0.421,1.0,1.0,0.0
1481,2018-01-01,109.698,0.0004177290710844,-1.732104818397444,-443426165.0,-0.0,-9.556807203102114e-07,264.895,0.383,1.0,1.0,0.0
1481,2018-04-01,109.359,0.0004177290710844,-1.732104818397444,-443426165.0,-0.0,-9.556807203102114e-07,237.06,0.35,1.0,1.0,0.0
1481,2018-07-01,127.301,0.0812033777243422,-31.34298319386273,-26053399.0,-0.0,-9.556807203102114e-07,269.238,0.35,1.0,1.0,0.0
1481,2018-10-01,102.451,0.518259563339114,-147.5130507772567,-5084678.0,-0.0,-9.556807203102114e-07,238.291,0.357,0.0,1.0,0.0
1481,2019-01-01,112.952,0.0193056751143443,-5.447955104186206,-133590718.0,-0.0,-9.556807203102114e-07,232.77,0.34,1.0,1.0,0.0
1481,2019-04-01,108.149,0.0193056751143443,-5.447955104186206,-133590718.0,-0.0,-9.556807203102114e-07,246.677,0.342,1.0,1.0,0.0
