,REGN_GKO,DATE,MAX_NORM,CAP_TO_NA,RES_TO_NA,NA,BI_TO_NA,NI_TO_NA,L_NORM,I_NORM,IS_SZKO,REGISTERED_MSC
0,1,2017-10-01,127.333,-1.7074451302108986,-7.816565668485618,-1999871.0,-0.0,,278.646,0.151,1.0,1.0
1,1,2018-01-01,121.662,,,,,,224.919,0.15,1.0,1.0
2,1,2018-04-01,129.236,1.0098630120781233,4.639845977310636,3381320.0,0.0,,156.418,0.143,1.0,1.0
3,1,2018-07-01,116.728,1.0082557998765764,5.13436668625303,3386710.0,0.0,,187.032,0.141,1.0,1.0
4,1,2018-10-01,122.906,1.2020019578860885,4.828916238591758,2840819.0,0.0,,199.355,0.141,0.0,1.0
5,1,2019-01-01,192.386,1.5442868752778516,5.436016250271916,2211163.0,0.0,,222.584,0.144,1.0,1.0
6,1,2019-04-01,178.822,-0.0,-37.98740392733254,-457206.0,-7.6661920447238225,-0.1976330144398805,252.017,0.155,1.0,1.0
7,1,2019-07-01,169.076,-0.0,-259.9226171100524,-67586.0,-53.07553339448998,-2.5522001597964077,264.193,0.15,1.0,1.0
8,1,2019-10-01,153.054,-0.0,-215.03776332514715,-81031.0,-44.11630116868853,-1.9760091816712122,263.839,0.148,0.0,1.0
9,1,2020-01-01,135.661,-0.0,-16.434897938058135,-1004684.0,-3.493520350677427,-0.09477009686627835,307.083,0.151,1.0,1.0
10,1,2020-04-01,160.134,-0.0,-34.524008355374825,-449531.0,-7.728583790661823,-0.13251143970048784,202.931,,1.0,1.0
11,1,2020-07-01,119.411,,inf,0.0,inf,inf,268.706,,1.0,1.0
12,1,2020-10-01,131.536,-0.0,-236.4196003805899,-71468.0,-48.51006044663346,-0.7310544579392175,340.291,,0.0,1.0
13,1,2021-01-01,115.426,,,,,,447.926,,1.0,1.0
14,1,2021-04-01,137.151,,,,,,543.247,,1.0,1.0
15,1,2021-07-01,142.427,1.0,0.07903368711328763,216030235.0,0.7494823120476631,0.05101603486197198,481.415,,1.0,1.0
16,1,2021-10-01,126.023,,,,,,447.895,,0.0,1.0
17,1,2023-07-01,,1.0009934760432,0.010256090715067272,288008958.0,0.8314027857425185,0.03728340630293867,338.194,,1.0,1.0
18,1,2023-10-01,,1.0000249840581275,0.0100010797070847,294107545.0,0.8559015886518654,0.11593508762245457,408.334,,1.0,1.0
19,1,2024-01-01,,,,,,,1391.507,,1.0,1.0
20,101,2017-10-01,251.778,,,,,,183.867,0.048,,1.0
21,101,2018-01-01,316.124,,,,,,195.731,0.041,,1.0
22,101,2018-04-01,235.907,,,,,,179.795,0.112,,1.0
23,101,2018-07-01,273.632,,,,,,217.233,0.098,,1.0
24,101,2018-10-01,131.735,,,,,,226.389,0.755,,1.0
25,101,2019-01-01,107.457,,,,,,290.554,0.768,,1.0
26,101,2019-04-01,200.99,,,,,,271.726,0.885,,1.0
27,101,2019-07-01,184.333,,,,,,275.825,0.835,,1.0
28,101,2019-10-01,254.434,,,,,,227.677,0.41,,1.0
29,101,2020-01-01,283.213,,,,,,231.329,0.295,,1.0
30,101,2020-04-01,260.65,,,,,,194.473,,,1.0
31,101,2020-07-01,239.098,,,,,,195.219,,,1.0
32,101,2020-10-01,292.403,0.0024189194053489795,-3.9715345019977684,-138905.0,-0.11602894064288542,-0.11602894064288542,199.972,,,1.0
33,101,2021-01-01,271.138,,,,,,184.688,,,1.0
34,101,2021-04-01,270.932,,,,,,156.173,,,1.0
35,101,2021-07-01,286.268,,,,,,177.747,,,1.0
36,101,2021-10-01,259.825,,,,,,206.576,,,1.0
37,101,2023-07-01,,,,,,,240.641,,,1.0
38,101,2023-10-01,,,,,,,210.923,,,1.0
39,101,2024-01-01,,,,,,,373.681,,,1.0
40,212,2017-10-01,391.44,-0.0008391284391267113,-0.05967059129197462,-6250533.0,-0.0,,498.821,0.274,,0.0
41,212,2018-01-01,384.694,-0.017842320828400756,-1.462876406634826,-293964.0,-0.0,,371.274,0.421,,0.0
42,212,2018-04-01,406.128,,,,,,584.148,0.353,,0.0
43,212,2018-07-01,382.748,-0.06265005554294724,-7.331848206500316,-83719.0,-0.0,,443.659,0.412,,0.0
44,212,2018-10-01,311.904,-0.05337281598844013,-6.2597307445736785,-98271.0,-0.0,,383.158,0.358,,0.0
45,212,2019-01-01,327.44,-0.0038471581640437042,-0.45728444178431854,-1363344.0,-0.0,,315.777,0.381,,0.0
46,212,2019-04-01,352.661,0.00037501301025009076,-0.18823746268739727,-1258623.0,-0.004167252624495183,-0.0,605.03,0.348,,0.0
47,212,2019-07-01,407.693,4.4557051031251585e-05,-0.018137527474304926,-8191745.0,-0.0006402787196134645,-0.0,919.983,0.341,,0.0
48,212,2019-10-01,358.841,0.0007958846937785112,-0.32789586636039125,-463635.0,-0.011312778370916777,-0.0,534.785,0.362,,0.0
49,212,2020-01-01,353.159,0.003313480412717054,-3.5862763191007465,-47684.0,-0.10999496686519587,-0.0,461.688,0.334,,0.0
50,212,2020-04-01,360.386,-0.0,-0.08671744331984334,-1916235.0,-0.0027371381902532833,-0.0,462.356,,,0.0
51,212,2020-07-01,347.689,,,,,,327.098,,,0.0
52,212,2020-10-01,337.34,,,,,,332.411,,,0.0
53,212,2021-01-01,311.39,,,,,,273.544,,,0.0
54,212,2021-04-01,362.18,,,,,,263.198,,,0.0
55,212,2021-07-01,367.91,,,,,,276.015,,,0.0
56,212,2021-10-01,336.872,,,,,,311.1,,,0.0
57,212,2023-07-01,,,,,,,279.34,,,0.0
58,212,2023-10-01,,,,,,,160.733,,,0.0
59,212,2024-01-01,,,,,,,221.519,,,0.0
60,254,2017-10-01,224.821,1.3941576692110396,1.9802337546651103,65111.0,,,121.601,0.48,,0.0
61,254,2018-01-01,239.444,,,,,,121.371,0.381,,0.0
62,254,2018-04-01,223.807,,,,,,109.736,0.4,,0.0
63,254,2018-07-01,217.885,,,,,,113.346,0.499,,0.0
64,254,2018-10-01,245.84,,,,,,98.611,0.972,,0.0
65,254,2019-01-01,228.47,,,,,,92.069,0.901,,0.0
66,254,2019-04-01,211.912,,,,,,89.013,0.961,,0.0
67,254,2019-07-01,198.263,,,,,,81.986,0.908,,0.0
68,254,2019-10-01,169.912,,,,,,87.116,0.997,,0.0
69,254,2020-01-01,160.498,,,,,,73.43,0.932,,0.0
70,254,2020-04-01,172.542,,,,,,79.568,,,0.0
71,254,2020-07-01,182.527,,,,,,81.715,,,0.0
72,254,2020-10-01,141.029,,,,,,76.377,,,0.0
73,254,2021-01-01,159.006,,,,,,71.145,,,0.0
74,254,2021-04-01,147.167,,,,,,227.086,,,0.0
75,254,2021-07-01,148.328,,,,,,247.906,,,0.0
76,254,2021-10-01,137.222,,,,,,278.256,,,0.0
77,254,2023-07-01,,,,,,,218.976,,,0.0
78,254,2023-10-01,,,,,,,222.213,,,0.0
79,254,2024-01-01,,,,,,,178.12,,,0.0
80,316,2017-10-01,57.206,,,,,,304.446,0.631,,1.0
81,316,2018-01-01,62.909,-0.0,-7.027703190681654,-756014.0,-0.0,,240.153,0.761,,1.0
82,316,2018-04-01,45.883,-0.0,-1175.2556232919908,-4757.0,-0.0,,213.192,0.719,,1.0
83,316,2018-07-01,43.522,-0.0,-10.689428380861433,-538243.0,-0.0,,224.337,0.69,,1.0
84,316,2018-10-01,19.766,-0.0,-20917.745819397995,-299.0,-0.0,,229.894,0.594,,1.0
85,316,2019-01-01,6.226,-0.0,-1252.079654310704,-9604.0,-0.0,,171.738,0.506,,1.0
86,316,2019-04-01,9.502,-0.0,-23.90233344256075,-57983.0,-1.311177414069641,-0.47977855578359174,184.942,0.658,,1.0
87,316,2019-07-01,2.836,,inf,0.0,inf,inf,757.207,0.476,,1.0
88,316,2019-10-01,7.907,,,,,,921.667,0.478,,1.0
89,316,2020-01-01,5.735,,,,,,334.151,0.405,,1.0
90,316,2020-04-01,7.289,,,,,,421.923,,,1.0
91,316,2020-07-01,1.325,-0.0,-0.31065569282989947,-4438557.0,-0.012315714318865342,-0.0014547520737032329,503.351,,,1.0
92,316,2020-10-01,0.948,,,,,,1318.712,,,1.0
93,316,2021-01-01,0.534,-0.0,-35.99100449775113,-33350.0,-1.9296551724137931,-0.484167916041979,309.291,,,1.0
94,316,2021-04-01,0.0,,,,,,161.77,,,1.0
95,316,2021-07-01,0.0,1.006276392519458,0.01851635334904066,67961492.0,0.9617805771538976,0.087410308767206,139.991,,,1.0
96,316,2021-10-01,1.091,1.0192610983820263,0.01943370908800359,70111526.0,0.9730858232924499,0.12589931361642306,240.018,,,1.0
97,316,2023-07-01,,1.0076906006707609,0.007593166887559729,56387013.0,1.0943520629475443,0.1859406526818507,251.219,,,1.0
98,316,2023-10-01,,1.0065747529281441,0.007096150014354336,60159523.0,1.0868203692373026,0.26988011523961053,125.6,,,1.0
99,316,2024-01-01,,1.0034867178883529,0.006972955387040014,60367660.0,0.9640527560617721,0.23618409260852583,133.584,,,1.0
100,323,2017-10-01,257.667,-0.0,-92.65734155143276,-1713616.0,-0.0,,256.362,0.614,,
101,323,2018-01-01,0.0,-0.0,-281.2027037974201,-419706.0,-0.0,,973.948,0.0,,
102,323,2018-04-01,51.36,,,,,,1442.879,0.164,,
103,323,2018-07-01,129.629,-0.0,-869.6727333577701,-62747.0,-0.0,,981.395,0.218,,
104,323,2018-10-01,136.312,,,,,,1392.598,0.254,,
105,323,2019-01-01,197.486,,,,,,842.848,0.291,,
106,323,2019-04-01,,,,,,,,,,
107,323,2019-07-01,,,,,,,,,,
108,323,2019-10-01,,,,,,,,,,
109,323,2020-01-01,,,,,,,,,,
110,323,2020-04-01,,,,,,,,,,
111,323,2020-07-01,,,,,,,,,,
112,323,2020-10-01,,,,,,,,,,
113,323,2021-01-01,,,,,,,,,,
114,323,2021-04-01,,,,,,,,,,
115,323,2021-07-01,,,,,,,,,,
116,323,2021-10-01,,,,,,,,,,
117,323,2023-07-01,,,,,,,,,,
118,323,2023-10-01,,,,,,,,,,
119,323,2024-01-01,,,,,,,,,,
120,328,2017-10-01,466.142,-0.239063695343315,-20.318774776206894,-402604.0,-0.0,,138.385,0.266,,0.0
121,328,2018-01-01,534.759,-0.008160106567695447,-0.6985259955452099,-11794944.0,-0.0,,117.42,0.199,,0.0
122,328,2018-04-01,489.386,,,,,,161.561,0.23,,0.0
123,328,2018-07-01,494.216,10.66341679592289,1270.1084644360735,9026.0,0.0,,131.593,0.325,,0.0
124,328,2018-10-01,434.315,1.0,450.58466669437286,96248.0,0.0,,117.296,0.374,,0.0
125,328,2019-01-01,465.976,,,,,,75.088,0.336,,0.0
126,328,2019-04-01,462.498,,,,,,101.849,0.371,,0.0
127,328,2019-07-01,454.948,,,,,,70.336,0.353,,0.0
128,328,2019-10-01,433.359,,,,,,84.17,0.371,,0.0
129,328,2020-01-01,436.452,,,,,,55.98,0.306,,0.0
130,328,2020-04-01,458.951,,,,,,54.889,,,0.0
131,328,2020-07-01,460.058,,,,,,65.132,,,0.0
132,328,2020-10-01,467.021,,,,,,63.529,,,0.0
133,328,2021-01-01,468.214,,,,,,73.136,,,0.0
134,328,2021-04-01,424.976,,,,,,80.619,,,0.0
135,328,2021-07-01,403.714,,,,,,88.364,,,0.0
136,328,2021-10-01,391.425,,,,,,69.155,,,0.0
137,328,2023-07-01,,1.016071244011829,0.03737007706222903,80123169.0,0.9680475693616163,0.0981360584976363,89.518,,,0.0
138,328,2023-10-01,,1.1219982727352058,0.04399332048397561,67473152.0,1.1963927963525403,0.17218571617937753,81.04,,,0.0
139,328,2024-01-01,,1.0054019632787428,0.03767289656347036,77730073.0,1.0579192431737456,0.1688606030255497,93.528,,,0.0
140,354,2017-10-01,336.063,-0.0,-10995.950694094128,-53523.0,-0.0,,136.559,0.179,1.0,1.0
141,354,2018-01-01,372.2,-0.0,-298.4596454508621,-1964636.0,-0.0,,115.617,0.133,1.0,1.0
142,354,2018-04-01,358.549,-0.0,-19841.552435006688,-30657.0,-0.0,,118.224,0.145,1.0,1.0
143,354,2018-07-01,355.739,-0.0,-2258.5173855188173,-276552.0,-0.0,,120.057,0.176,1.0,1.0
144,354,2018-10-01,356.875,-0.0,-102001.45262836186,-6544.0,-0.0,,121.108,0.322,0.0,1.0
145,354,2019-01-01,394.808,-0.0,-1879.104933033966,-306424.0,,,192.688,0.332,1.0,1.0
146,354,2019-04-01,314.246,-0.0,-313.4054612036939,-188420.0,-0.0,-0.0,174.805,0.241,1.0,1.0
147,354,2019-07-01,323.627,-0.0,-223.79730372221502,-254499.0,-0.0,-0.0,242.045,0.293,1.0,1.0
148,354,2019-10-01,326.012,,,,,,291.086,0.289,0.0,1.0
149,354,2020-01-01,360.557,-0.0,-1635.3792285639822,-38370.0,-0.0,-0.0,164.485,0.281,1.0,1.0
150,354,2020-04-01,360.356,,inf,0.0,,,106.342,,1.0,1.0
151,354,2020-07-01,349.037,1.7209517270518644,1861.9880373930496,37868.0,0.0,0.0,103.677,,1.0,1.0
152,354,2020-10-01,348.538,1.0000191040213966,1450.782175948037,52345.0,0.0,0.0,100.266,,0.0,1.0
153,354,2021-01-01,340.266,-0.24638231309435765,-484.91195162018704,-152791.0,-0.0,-0.0,105.555,,1.0,1.0
154,354,2021-04-01,309.839,1.0854333660111875,2125.835130615305,34682.0,0.0,0.0,157.286,,1.0,1.0
155,354,2021-07-01,328.904,,,,,,172.244,,1.0,1.0
156,354,2021-10-01,367.741,1.0001511492959372,0.09418103007766507,823106712.0,0.5132382652712472,0.135502474191949,155.674,,0.0,1.0
157,354,2023-07-01,,1.000717957447909,0.03180477776883253,976160916.0,0.5323474731291127,0.11323513386803125,116.114,,1.0,1.0
158,354,2023-10-01,,1.0000132493157814,0.029614539640032193,1048356023.0,0.5053539230727537,0.17448625751826297,72.865,,1.0,1.0
159,354,2024-01-01,,,,,,,69.739,,1.0,1.0
160,429,2017-10-01,506.994,1.1533613420806086,7.844712861605832,1709942.0,0.0,,143.517,0.601,,0.0
161,429,2018-01-01,468.209,1.1718463025759833,6.208651496254536,1682969.0,0.0,,188.29,0.746,,0.0
162,429,2018-04-01,434.363,1.0060685053448861,4.921390001964,1960285.0,0.0,,230.019,0.693,,0.0
163,429,2018-07-01,368.618,,,,,,106.924,0.595,,0.0
164,429,2018-10-01,353.873,1.0009738748801686,3.8011595150214745,1970479.0,0.0,,119.989,0.787,,0.0
165,429,2019-01-01,330.157,1.0372536625230468,2.2364960732199597,1901558.0,0.0,,137.008,0.593,,0.0
166,429,2019-04-01,308.51,-0.0,-3.257871236611742,-618359.0,-3.2561246783826223,-0.06639508764326224,300.325,0.579,,0.0
167,429,2019-07-01,301.365,-0.0,-181.04661506983365,-11241.0,-176.83062005159684,-1.3659816742282715,193.438,0.698,,0.0
168,429,2019-10-01,310.23,-0.0,-33.68396067036086,-59192.0,-33.58205500743344,-0.2600182457088796,341.996,0.78,,0.0
169,429,2020-01-01,300.894,-0.0,-1.0045207617497973,-2079738.0,-0.9543620398338637,-0.005974310225614957,541.615,0.698,,0.0
170,429,2020-04-01,322.465,-0.0,-10.857770845937381,-180167.0,-11.021013837162188,-0.07340411951134225,359.463,,,0.0
171,429,2020-07-01,320.443,-0.0,-16.917314904847895,-115184.0,-17.224362758716488,-0.10047402417002362,262.864,,,0.0
172,429,2020-10-01,272.937,-0.0,-2.313991966797942,-867898.0,-2.2990305312375416,-0.026415546527356903,161.163,,,0.0
173,429,2021-01-01,357.584,,,,,,157.198,,,0.0
174,429,2021-04-01,361.999,-0.0,-3.9362869238818434,-520835.0,-3.7921510651165917,-0.005160943484980848,216.069,,,0.0
175,429,2021-07-01,295.38,1.0000142391866937,0.11490825895430125,17697640.0,0.4491594359473919,0.031067306149294482,406.706,,,0.0
176,429,2021-10-01,293.969,1.0014760968236076,0.12307743076510876,17545597.0,0.4574541407738933,0.03573922278050727,163.845,,,0.0
177,429,2023-07-01,,1.0034701896625657,0.048757352749749606,16708885.0,-0.8168846095954339,-0.6718399821412381,98.218,,,0.0
178,429,2023-10-01,,1.0,0.06889862385674608,11808291.0,-1.7567034044130518,-1.551886382203826,256.268,,,0.0
179,429,2024-01-01,,0.9272284496651506,-29.899545177810406,-27923.0,1325.505497260323,1245.4182573505711,219.919,,,0.0
180,436,2017-10-01,185.776,,,,,,166.018,0.215,,0.0
181,436,2018-01-01,199.36,,,,,,150.4,0.241,,0.0
182,436,2018-04-01,173.436,-0.012395455346601563,-2.4587403448700385,-4516252.0,-0.0,,246.129,0.13,,0.0
183,436,2018-07-01,182.124,,,,,,140.485,0.133,,0.0
184,436,2018-10-01,193.051,2.473642348990323,507.09093721002165,22631.0,0.0,,108.538,0.166,,0.0
185,436,2019-01-01,193.759,,,,,,122.471,0.161,,0.0
186,436,2019-04-01,191.871,-0.0,-6.526305101663268,-581085.0,-0.16424275278143474,-0.06790400715902148,128.386,0.158,,0.0
187,436,2019-07-01,165.228,-0.0,-3.813665398634411,-967641.0,-0.08483208131941494,-0.026979013911150932,138.948,0.137,,0.0
188,436,2019-10-01,179.638,-0.0,-15.440030356286947,-250360.0,-0.2893872823134686,-0.06578526921233424,132.632,0.099,,0.0
189,436,2020-01-01,163.655,-0.0,-276.0117291995336,-14579.0,-4.360861513135331,-0.521023389807257,99.805,0.054,,0.0
190,436,2020-04-01,173.973,-0.0,-63.215118890868254,-64555.0,-0.9788397490511966,-0.11165672682208969,101.453,,,0.0
191,436,2020-07-01,168.798,-0.0,-3.5970344679940056,-1167750.0,-0.05361250267608649,-0.005673303361164633,149.852,,,0.0
192,436,2020-10-01,221.123,-0.0,-10.600476542209726,-419690.0,-0.1469012842812552,-0.013514737067835783,82.511,,,0.0
193,436,2021-01-01,250.553,,,,,,134.74,,,0.0
194,436,2021-04-01,237.247,-0.0,-80.56588434065475,-59779.0,-0.9628632128339384,-0.026397229796416802,104.185,,,0.0
195,436,2021-07-01,224.53,,,,,,106.732,,,0.0
196,436,2021-10-01,237.803,1.0,0.052599874145340605,96941981.0,0.6978862439380107,0.12469156164654815,105.796,,,0.0
197,436,2023-07-01,,,,,,,241.43,,,0.0
198,436,2023-10-01,,,,,,,161.888,,,0.0
199,436,2024-01-01,,,,,,,145.231,,,0.0
200,485,2017-10-01,92.336,1.0107920324223507,0.39463111075552976,799942.0,0.0,,284.644,0.602,,0.0
201,485,2018-01-01,92.856,1.0,0.36203939028537857,808575.0,0.0,,140.272,0.566,,0.0
202,485,2018-04-01,99.631,1.0809277068812013,0.4265331440381371,748038.0,0.0,,210.167,0.547,,0.0
203,485,2018-07-01,99.435,1.047724374922254,0.42174866276900114,771744.0,0.0,,208.89,0.598,,0.0
204,485,2018-10-01,99.596,-0.9197874162911832,-0.38056670029996964,-879089.0,-0.0,,239.848,0.538,,0.0
205,485,2019-01-01,96.485,-0.044783792440477005,-0.018666102910310952,-18055081.0,-0.0,,138.394,0.517,,0.0
206,485,2019-04-01,97.183,,,,,,195.961,0.47,,0.0
207,485,2019-07-01,96.469,,,,,,163.1,0.496,,0.0
208,485,2019-10-01,94.269,-0.0,-0.12571980293615231,-5049125.0,-0.16251291065283588,-0.0023713019582600947,217.49,0.506,,0.0
209,485,2020-01-01,99.86,,,,,,150.705,0.497,,0.0
210,485,2020-04-01,97.989,,inf,0.0,inf,inf,184.233,,,0.0
211,485,2020-07-01,118.222,-0.0,-1.5821025073568915,-498852.0,-1.6560703374948882,-0.03519881648264415,168.139,,,0.0
212,485,2020-10-01,103.598,-0.0,-0.06103034714298829,-14030184.0,-0.05870065567208527,-0.0010695511904904454,179.095,,,0.0
213,485,2021-01-01,98.906,,,,,,156.211,,,0.0
214,485,2021-04-01,118.972,-0.0,-39.50576885213625,-25395.0,-32.3274266587911,-0.48749753888560743,161.77,,,0.0
215,485,2021-07-01,126.173,1.0,0.07063516408725118,12518340.0,0.7738585946699004,0.07169672656278708,140.551,,,0.0
216,485,2021-10-01,141.469,1.0000062112094248,0.07478980166586209,12718940.0,0.7865970749134755,0.09543995018452796,194.767,,,0.0
217,485,2023-07-01,,1.001839824346328,0.008157510587191519,14539975.0,0.8320824485599184,0.07447695061373902,117.241,,,0.0
218,485,2023-10-01,,,,,,,159.829,,,0.0
219,485,2024-01-01,,1.0326056415215485,0.008191909555828011,14716349.0,0.8837009777357142,0.131835552418606,208.195,,,0.0
220,492,2017-10-01,235.204,1.2323563892145368,3.4584994138335285,8530.0,0.0,,185.305,0.231,,0.0
221,492,2018-01-01,216.51,,,,,,167.039,0.366,,0.0
222,492,2018-04-01,237.794,,,,,,125.618,0.34,,0.0
223,492,2018-07-01,245.397,,,,,,176.488,2.76,,0.0
224,492,2018-10-01,201.016,,,,,,182.456,2.232,,0.0
225,492,2019-01-01,,,,,,,199.8,,,0.0
226,492,2019-04-01,,,,,,,194.1,,,0.0
227,492,2019-07-01,,,,,,,184.4,,,0.0
228,492,2019-10-01,,,,,,,178.4,,,0.0
229,492,2020-01-01,,,,,,,147.1,,,0.0
230,492,2020-04-01,,,,,,,240.4,,,0.0
231,492,2020-07-01,,,,,,,224.7,,,0.0
232,492,2020-10-01,,,,,,,162.6,,,0.0
233,492,2021-01-01,,,,,,,141.1,,,0.0
234,492,2021-04-01,,,,,,,133.1,,,0.0
235,492,2021-07-01,,,,,,,135.1,,,0.0
236,492,2021-10-01,,,,,,,206.9,,,0.0
237,492,2023-07-01,,,,,,,176.6,,,0.0
238,492,2023-10-01,,,,,,,192.9,,,0.0
239,492,2024-01-01,,,,,,,170.7,,,0.0
240,493,2017-10-01,75.354,1.0540367939009125,1.2411045533585197,706204.0,0.0,,494.02,1.304,,0.0
241,493,2018-01-01,74.777,1.0,1.1496792568162124,744365.0,0.0,,469.691,1.218,,0.0
242,493,2018-04-01,62.023,1.0363390062706748,1.196178563870666,718264.0,0.0,,539.679,1.184,,0.0
243,493,2018-07-01,82.841,1.0148187860584978,1.0522434706323145,820715.0,0.0,,409.016,1.802,,0.0
244,493,2018-10-01,80.146,1.1842650074080814,1.2639025943926083,703286.0,0.0,,596.223,1.921,,0.0
245,493,2019-01-01,111.522,1.00310369745875,1.0431880043357822,830300.0,0.0,,769.617,1.774,,0.0
246,493,2019-04-01,99.481,,,,,,761.863,2.085,,0.0
247,493,2019-07-01,115.396,-0.0,-7.321183844011142,-143600.0,-6.743064066852368,-0.021573816155988856,601.29,2.042,,0.0
248,493,2019-10-01,123.124,-0.0,-1.6681384255573863,-648204.0,-1.493165731775799,-0.004119073624969917,832.286,1.957,,0.0
249,493,2020-01-01,124.376,-0.0,-70.1058944734712,-13589.0,-71.45323423357127,-0.4247553168003532,629.164,1.773,,0.0
250,493,2020-04-01,118.61,,,,,,603.045,,,0.0
251,493,2020-07-01,92.808,,,,,,435.378,,,0.0
252,493,2020-10-01,110.403,-0.0,-197.54128267820198,-5317.0,-233.81023133345872,-1.4587173217980065,453.111,,,0.0
253,493,2021-01-01,103.059,,,,,,409.002,,,0.0
254,493,2021-04-01,93.168,-0.0,-17.83546328459488,-61895.0,-20.069569432102753,-0.10975038371435496,475.237,,,0.0
255,493,2021-07-01,100.707,1.0000716067487552,0.1008663331648646,11060410.0,0.6301361341939403,0.08006475347658902,356.835,,,0.0
256,493,2021-10-01,121.087,,,,,,453.356,,,0.0
257,493,2023-07-01,,1.043995105836891,0.011232510231743289,13845881.0,0.7024606812668692,0.08735854367085778,274.076,,,0.0
258,493,2023-10-01,,1.0006074593513872,0.00957692290154612,14912932.0,0.6889417185031086,0.1178521433612116,279.392,,,0.0
259,493,2024-01-01,,1.0045965526989584,0.00863023133064993,15861452.0,0.7031109762208403,0.1661727438320275,329.507,,,0.0
260,538,2017-10-01,53.867,,,,,,325.086,2.879,,1.0
261,538,2018-01-01,96.207,,,,,,142.179,0.961,,1.0
262,538,2018-04-01,94.559,,,,,,220.376,0.302,,1.0
263,538,2018-07-01,80.586,-0.02907655030063717,-0.04126308180453605,-813439.0,-0.0,,259.645,0.243,,1.0
264,538,2018-10-01,95.239,,,,,,200.985,0.317,,1.0
265,538,2019-01-01,0.0,-0.046029623834517544,-0.05234672847542927,-513843.0,-0.0,,134.795,0.0,,1.0
266,538,2019-04-01,,,,,,,111.566,,,1.0
267,538,2019-07-01,,-0.0,-0.8783331590505071,-19126.0,-1.2366412213740459,-0.0,94.721,,,1.0
268,538,2019-10-01,,-0.0,-0.3536208888812238,-57983.0,-0.4079126640567063,-0.0,121.197,,,1.0
269,538,2020-01-01,,-0.0,-1.8479902238903678,-22913.0,-1.159341858333697,-0.0,148.59,,,1.0
270,538,2020-04-01,,-0.0,-20.90669975186104,-2015.0,-13.183126550868487,-0.0,256.075,,,1.0
271,538,2020-07-01,,,,,,,314.047,,,1.0
272,538,2020-10-01,,-0.0,-354.7310344827586,-145.0,-223.75862068965517,-0.0,252.054,,,1.0
273,538,2021-01-01,,-0.0,-0.013341721405869074,-4267965.0,-0.007601983615142111,-0.0,200.28,,,1.0
274,538,2021-04-01,,,,,,,172.051,,,1.0
275,538,2021-07-01,,1.0878447610543478,0.12308802650883584,379647.0,0.04703843307072096,-0.1318566984593583,144.429,,,1.0
276,538,2021-10-01,,,,,,,165.528,,,1.0
277,538,2023-07-01,,,,,,,229.05,,,1.0
278,538,2023-10-01,,,,,,,451.858,,,1.0
279,538,2024-01-01,,,,,,,171.348,,,1.0
280,554,2017-10-01,,,,,,,53.028,,,0.0
281,554,2018-01-01,37.063,2.0860494648364276,4.4373828384834,33074.0,0.0,,66.842,0.115,,0.0
282,554,2018-04-01,47.101,-0.05948194479767914,-0.1278447127591246,-1159915.0,-0.0,,71.846,0.159,,0.0
283,554,2018-07-01,48.366,-0.19909649470767352,-0.4925273891094223,-350413.0,-0.0,,93.96,0.144,,0.0
284,554,2018-10-01,51.51,,,,,,110.147,1.034,,0.0
285,554,2019-01-01,82.188,-41.95189416716777,-129.98677089597115,-1663.0,-0.0,,90.54,2.196,,0.0
286,554,2019-04-01,95.961,-0.0,-55.380911983032874,-4715.0,-16.99978791092259,-2.2031813361611876,106.029,2.33,,0.0
287,554,2019-07-01,108.557,,inf,0.0,inf,inf,99.398,2.488,,0.0
288,554,2019-10-01,120.872,,,,,,144.031,2.547,,0.0
289,554,2020-01-01,138.131,-0.0,-73.27584650112867,-4430.0,-17.987358916478556,-1.7873589164785553,103.711,2.592,,0.0
290,554,2020-04-01,167.177,,,,,,112.226,,,0.0
291,554,2020-07-01,180.568,,,,,,59.038,,,0.0
292,554,2020-10-01,86.877,,,,,,125.603,,,0.0
293,554,2021-01-01,108.961,,,,,,140.078,,,0.0
294,554,2021-04-01,109.64,,,,,,145.883,,,0.0
295,554,2021-07-01,106.084,,,,,,113.17,,,0.0
296,554,2021-10-01,118.878,,,,,,108.86,,,0.0
297,554,2023-07-01,,,,,,,116.878,,,0.0
298,554,2023-10-01,,,,,,,107.904,,,0.0
299,554,2024-01-01,,1.3734744134323906,0.013461450500690352,13861062.0,0.31166493591905153,0.15695543386213842,112.479,,,0.0
300,558,2017-10-01,0.0,-1.6656013635879408,-73.16773196974539,-18774.0,-0.0,,43.495,0.0,,0.0
301,558,2018-01-01,0.0,1.0,43.69702590342181,31270.0,0.0,,37.372,0.0,,0.0
302,558,2018-04-01,0.0,-0.0696835382390366,-3.143623410281609,-448743.0,-0.0,,60.373,0.0,,0.0
303,558,2018-07-01,,,,,,,,,,0.0
304,558,2018-10-01,,,,,,,,,,0.0
305,558,2019-01-01,,,,,,,,,,0.0
306,558,2019-04-01,,,,,,,,,,0.0
307,558,2019-07-01,,,,,,,,,,0.0
308,558,2019-10-01,,,,,,,,,,0.0
309,558,2020-01-01,,,,,,,,,,0.0
310,558,2020-04-01,,,,,,,,,,0.0
311,558,2020-07-01,,,,,,,,,,0.0
312,558,2020-10-01,,,,,,,,,,0.0
313,558,2021-01-01,,,,,,,,,,0.0
314,558,2021-04-01,,,,,,,,,,0.0
