,REGN_GKO,RAZDEL,STR,20171001,20180101,20180401,20180701,20181001,20190101,20190401,20190701,20191001,20200101,20200401,20200701,20201001,20210101,20210401,20210701,20211001,20230701,20231001,20240101
36,1,I,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1,I,21.4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1,I,21.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1,I,21.6,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8623894.0,10392376.0,,,
40,1,I,21.7,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1,I,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1,I,23,26062.0,32147.0,10955.0,12236.0,11862.0,5780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31639.0
43,1,I,24,30418573.0,37396869.0,9918677.0,13875882.0,20477934.0,26945963.0,2172481.0,8482895.0,12960901.0,15126041.0,6476754.0,5659225.0,9379800.0,12248973.0,5476293.0,12535916.0,19783120.0,25221672.0,54927457.0,71297865.0
44,1,I,24.1,,,11972.0,26999.0,634560.0,875055.0,,,,,,,,,,,,,,
45,1,I,25,6734641.0,8749451.0,1746493.0,2849059.0,5308372.0,5912261.0,819966.0,3982115.0,5265572.0,4488716.0,2206496.0,4742766.0,3634578.0,3430671.0,1021171.0,1514910.0,2049426.0,5591765.0,8207472.0,14642015.0
46,1,I,26,23683932.0,28647418.0,8172184.0,11026823.0,15169562.0,21033702.0,825072.0,1195265.0,1914835.0,2344652.0,258142.0,1019675.0,1399383.0,1618304.0,208363.0,0.0,0.0,-8891952.0,-12622601.0,-13055668.0
