,REGN_GKO,DATE,RESERVES,BALANCE_INCOME,CAPITAL,NET_INCOME,LIABILITIES,NET_ASSETS,LIQUIDITY_NORM,INSIDE_NORM,RISK_NORM,MAX_NORM
1318,2816,2023-10-01,153709.0,4326759.0,4848090.0,768109.0,68638011.0,-166098513.0,111.184,,,
1319,2816,2024-01-01,153774.0,4018274.0,4614755.0,458967.0,72375672.0,-1225180143.0,114.342,,,
1320,2879,2017-10-01,3499433.0,,,,686658.0,,101.129,2.767,,155.079
1321,2879,2018-01-01,3141758.0,,,,700842.0,,103.266,2.825,,154.931
1322,2879,2018-04-01,3266278.0,,,,648204.0,,97.415,2.646,,156.157
1323,2879,2018-07-01,3010157.0,,,,710581.0,,96.955,2.736,,135.221
1324,2879,2018-10-01,2946130.0,,,,673535.0,,99.463,2.498,,147.036
1325,2879,2019-01-01,2441246.0,,,,755124.0,,99.141,1.775,,150.777
1326,2879,2019-04-01,947682.0,,,,89414550.0,,96.918,2.394,,122.642
1327,2879,2019-07-01,1207955.0,,,,90670376.0,,92.156,0.943,,149.242
1328,2879,2019-10-01,1274616.0,,,,87588098.0,,97.979,0.885,,127.17
1329,2879,2020-01-01,1301801.0,,,,89790129.0,,99.68,1.342,,116.199
1330,2879,2020-04-01,1325625.0,,,,95789524.0,,107.442,,,132.011
1331,2879,2020-07-01,1241492.0,121050.0,,,89525961.0,,106.61,,,136.029
1332,2879,2020-10-01,1327732.0,,,,97686563.0,,109.823,,,131.06
1333,2879,2021-01-01,0.0,,,,,,106.308,,,121.576
1334,2879,2021-04-01,0.0,,,,,,108.809,,,125.494
1335,2879,2021-07-01,0.0,,,,,,111.148,,,120.504
1336,2879,2021-10-01,0.0,,,,,,115.138,,,134.311
1337,2879,2023-07-01,0.0,,,,,,98.667,,,
1338,2879,2023-10-01,0.0,,,,,,101.305,,,
1339,2879,2024-01-01,0.0,,,,,,96.42,,,
1340,2884,2017-10-01,23310.0,,,,14659.0,,154.036,0.294,,78.542
1341,2884,2018-01-01,25486.0,,,,13890.0,,243.619,0.244,,65.842
1342,2884,2018-04-01,25039.0,,,,13589.0,,301.215,0.213,,49.395
1343,2884,2018-07-01,12255.0,,,,13612.0,,116.799,0.057,,44.759
1344,2884,2018-10-01,5123.0,,,,13782.0,,,0.061,,
1345,2884,2019-01-01,2236.0,,,,11458.0,,,0.043,,
1346,2884,2019-04-01,0.0,,,,,,,0.037,,
1347,2884,2019-07-01,0.0,,,,,,,0.0,,
1348,2884,2019-10-01,0.0,,,,,,,0.0,,
1349,2884,2020-01-01,0.0,,,,,,,0.0,,
1350,2884,2020-04-01,0.0,,,,,,0.0,,,0.0
1351,2884,2020-07-01,0.0,,,,,,0.0,,,0.0
1352,2884,2020-10-01,0.0,,,,,,0.0,,,0.0
1353,2884,2021-01-01,0.0,,,,,,0.0,,,0.0
1354,2884,2021-04-01,0.0,,,,,,0.0,,,0.0
1355,2884,2021-07-01,0.0,,,,,,0.0,,,0.0
1356,2884,2021-10-01,0.0,,,,,,0.0,,,0.0
1357,2884,2023-07-01,0.0,,,,,,,,,
1358,2884,2023-10-01,0.0,,,,,,,,,
1359,2884,2024-01-01,0.0,,,,,,,,,
1360,2989,2017-10-01,0.0,,,,,,107.785,0.391,,157.452
1361,2989,2018-01-01,0.0,,,,,,115.754,0.387,,154.78
1362,2989,2018-04-01,0.0,,,,,,114.592,0.384,,148.794
1363,2989,2018-07-01,0.0,,,,,,187.145,0.385,,143.816
1364,2989,2018-10-01,0.0,,,,,,147.255,0.39,,121.507
1365,2989,2019-01-01,0.0,,,,,,186.249,0.341,,94.814
1366,2989,2019-04-01,0.0,,,,,,121.996,0.338,,113.676
1367,2989,2019-07-01,0.0,,,,,,129.796,0.327,,115.998
1368,2989,2019-10-01,302866.0,209550.0,0.0,0.0,98157923.0,,161.404,0.335,,104.935
1369,2989,2020-01-01,400672.0,209550.0,0.0,0.0,105288279.0,-481191696.0,158.361,0.33,,111.71
1370,2989,2020-04-01,344365.0,209550.0,0.0,0.0,102228987.0,,180.618,,,112.579
1371,2989,2020-07-01,436092.0,209550.0,0.0,0.0,95716460.0,-23712494.0,223.987,,,134.351
1372,2989,2020-10-01,0.0,,,,,,144.482,,,141.667
1373,2989,2021-01-01,0.0,,,,,,135.274,,,105.695
1374,2989,2021-04-01,0.0,,,,,,477.406,,,84.186
1375,2989,2021-07-01,0.0,,,,,,,,,
1376,2989,2021-10-01,0.0,,,,,,,,,
1377,2989,2023-07-01,0.0,,,,,,,,,
1378,2989,2023-10-01,0.0,,,,,,,,,
1379,2989,2024-01-01,0.0,,,,,,,,,
1380,2998,2017-10-01,0.0,,,,,,337.119,0.073,,238.899
1381,2998,2018-01-01,1012181.0,0.0,530619.0,,262239.0,,254.74,0.124,,329.623
1382,2998,2018-04-01,0.0,,,,,,225.582,0.133,,256.119
1383,2998,2018-07-01,0.0,,,,,,210.306,0.146,,250.601
1384,2998,2018-10-01,0.0,,,,,,168.515,0.155,,230.688
1385,2998,2019-01-01,0.0,,,,,,178.721,0.197,,236.498
1386,2998,2019-04-01,0.0,,,,,,199.37,0.146,,221.48
1387,2998,2019-07-01,1138702.0,568119.0,756859.0,14947.0,88004293.0,-9600266.0,135.306,0.197,,383.813
1388,2998,2019-10-01,855207.0,565170.0,131047.0,11998.0,81422022.0,-2855846951.0,180.18,0.198,,284.115
1389,2998,2020-01-01,907888.0,553172.0,0.0,0.0,78008845.0,,584.074,0.999,,257.59
1390,2998,2020-04-01,0.0,,,,,,375.873,,,190.793
1391,2998,2020-07-01,895825.0,530619.0,48340.0,0.0,73282076.0,-1046473446.0,425.285,,,152.054
1392,2998,2020-10-01,929908.0,530619.0,43650.0,0.0,78819099.0,-1278533716.0,473.521,,,165.297
1393,2998,2021-01-01,941913.0,530619.0,57577.0,0.0,79316202.0,-102732852.0,210.394,,,232.767
1394,2998,2021-04-01,897938.0,532157.0,50162.0,1538.0,86827578.0,-125404717.0,150.108,,,215.02
1395,2998,2021-07-01,1062852.0,19037444.0,22347155.0,1721522.0,110027638.0,-3625295651.0,101.473,,,179.397
1396,2998,2021-10-01,1301256.0,20192186.0,24112637.0,1481749.0,129982343.0,,139.378,,,188.642
1397,2998,2023-07-01,477555.0,28237823.0,31657138.0,4918637.0,177751304.0,-684945520.0,157.97,,,
1398,2998,2023-10-01,476998.0,30569906.0,33892584.0,7947778.0,224946425.0,,213.365,,,
1399,2998,2024-01-01,470924.0,35228719.0,38733186.0,12774285.0,155984674.0,,291.246,,,
1400,3016,2017-10-01,2247635.0,0.0,3772580.0,,10154.0,,502.004,0.0,,210.888
1401,3016,2018-01-01,1930318.0,0.0,3772580.0,,289212.0,,279.977,0.0,,173.469
1402,3016,2018-04-01,1681836.0,0.0,3772580.0,,5317.0,,293.532,0.0,,169.338
1403,3016,2018-07-01,1692985.0,0.0,3772580.0,,6190.0,-56138895.0,429.148,0.0,,171.07
1404,3016,2018-10-01,1771670.0,0.0,3772580.0,,6229.0,3658656.0,834.979,0.0,,154.68
1405,3016,2019-01-01,1253456.0,0.0,3772580.0,,14301.0,-1068559580.0,414.089,0.0,,137.157
1406,3016,2019-04-01,1136295.0,3772580.0,0.0,0.0,98178038.0,,352.975,0.0,,111.597
1407,3016,2019-07-01,1012761.0,3772580.0,0.0,0.0,72515588.0,,461.882,0.0,,84.929
1408,3016,2019-10-01,991424.0,3772580.0,0.0,0.0,73826810.0,,469.17,0.0,,90.734
1409,3016,2020-01-01,496750.0,3772580.0,0.0,0.0,91559090.0,-231486356.0,270.341,0.0,,63.792
1410,3016,2020-04-01,496450.0,3772580.0,0.0,0.0,80410631.0,,251.993,,,81.437
1411,3016,2020-07-01,436058.0,3772580.0,0.0,0.0,58764512.0,,881.076,,,64.762
1412,3016,2020-10-01,255429.0,3772580.0,0.0,0.0,33415214.0,-7068077727.0,422.852,,,40.502
1413,3016,2021-01-01,170998.0,3772580.0,0.0,0.0,10045349.0,-311126930.0,6234.684,,,20.924
1414,3016,2021-04-01,0.0,,,,,,6650.251,,,0.0
1415,3016,2021-07-01,0.0,,,,,,,,,
1416,3016,2021-10-01,0.0,,,,,,,,,
1417,3016,2023-07-01,0.0,,,,,,,,,
1418,3016,2023-10-01,0.0,,,,,,,,,
1419,3016,2024-01-01,0.0,,,,,,,,,
1420,3061,2017-10-01,0.0,,,,,,298.954,0.214,,90.22
1421,3061,2018-01-01,102943.0,,44544.0,,11896.0,,162.265,0.229,,115.424
1422,3061,2018-04-01,0.0,,,,,,277.068,0.2,,90.667
1423,3061,2018-07-01,0.0,,,,,,281.668,0.195,,97.211
1424,3061,2018-10-01,0.0,,,,,,288.184,0.184,,64.8
1425,3061,2019-01-01,0.0,,,,,,195.49,0.181,,88.894
1426,3061,2019-04-01,0.0,,,,,,232.562,0.173,,70.206
1427,3061,2019-07-01,133782.0,15708.0,0.0,15708.0,11652877.0,-1627376895.0,224.338,0.323,,70.603
1428,3061,2019-10-01,0.0,,,,,,303.421,0.321,,88.607
1429,3061,2020-01-01,308213.0,15156.0,,15156.0,15015637.0,,166.708,0.577,,114.641
1430,3061,2020-04-01,0.0,,,,,,171.397,,,111.02
1431,3061,2020-07-01,0.0,,,,,,154.736,,,97.436
1432,3061,2020-10-01,0.0,,,,,,154.526,,,115.578
1433,3061,2021-01-01,0.0,,,,,,141.802,,,143.052
1434,3061,2021-04-01,0.0,,,,,,168.375,,,106.431
1435,3061,2021-07-01,190031.0,1434392.0,8129810.0,177156.0,14373068.0,-32951878018.0,138.246,,,104.412
1436,3061,2021-10-01,150256.0,1505047.0,8197742.0,247811.0,15525373.0,-16341583.0,114.771,,,116.691
1437,3061,2023-07-01,66229.0,933531.0,7786204.0,-163235.0,11612365.0,-56651682.0,161.454,,,
1438,3061,2023-10-01,65474.0,200745.0,6903389.0,-896018.0,10922979.0,,151.978,,,
1439,3061,2024-01-01,60763.0,384596.0,6866822.0,-712168.0,9932270.0,,193.346,,,
1440,3099,2017-10-01,0.0,,,,,,112.373,0.105,,23.966
1441,3099,2018-01-01,0.0,,,,,,470.89,0.063,,10.771
1442,3099,2018-04-01,530366.0,,38653.0,,61895.0,-2947705994.0,178.901,0.027,,12.745
1443,3099,2018-07-01,511289.0,,38653.0,,65454.0,,1034.358,0.0,,27.399
1444,3099,2018-10-01,0.0,,,,,,,,,
1445,3099,2019-01-01,0.0,,,,,,,,,
1446,3099,2019-04-01,0.0,,,,,,,,,
1447,3099,2019-07-01,0.0,,,,,,,,,
1448,3099,2019-10-01,0.0,,,,61758667.0,,286.651,0.231,,23.897
1449,3099,2020-01-01,0.0,,,,61954712.0,,178.258,0.26,,22.975
1450,3099,2020-04-01,0.0,,,,61942419.0,,124.972,,,34.886
1451,3099,2020-07-01,0.0,,,,62621329.0,,124.409,,,30.275
1452,3099,2020-10-01,0.0,,,,63154718.0,,107.343,,,39.979
1453,3099,2021-01-01,0.0,,,,62603424.0,,256.679,,,32.779
1454,3099,2021-04-01,0.0,,,,72260828.0,,144.738,,,31.328
1455,3099,2021-07-01,0.0,286035.0,632237.0,418165.0,65844587.0,,153.315,,,30.502
1456,3099,2021-10-01,0.0,-59390.0,252271.0,70376.0,66499873.0,,156.441,,,31.709
1457,3099,2023-07-01,100955.0,-20758.0,110142.0,575295.0,83029921.0,-79959568.0,107.03,,,
1458,3099,2023-10-01,100955.0,-139970.0,-79679.0,456083.0,85772703.0,-10527856.0,107.285,,,
1459,3099,2024-01-01,100955.0,-448067.0,-339634.0,147986.0,79895242.0,,169.849,,,
1460,3138,2017-10-01,4319519.0,0.0,112504.0,,1597.0,-500874626.0,314.915,0.724,,124.529
1461,3138,2018-01-01,3913042.0,0.0,112504.0,,1919.0,,186.341,0.689,,117.049
1462,3138,2018-04-01,3489696.0,0.0,112504.0,,792.0,-25727318.0,152.534,0.738,,128.935
1463,3138,2018-07-01,3113325.0,0.0,112504.0,,608.0,,160.382,0.756,,138.82
1464,3138,2018-10-01,2775883.0,0.0,112504.0,,144.0,-161379893.0,291.562,0.803,,122.009
1465,3138,2019-01-01,2420190.0,0.0,112504.0,,2034.0,,242.29,0.74,,10.348
1466,3138,2019-04-01,269272.0,112504.0,0.0,0.0,9822643.0,-797212528.0,381.568,0.763,,5.04
1467,3138,2019-07-01,255872.0,112504.0,0.0,0.0,10074640.0,-131945496.0,345.275,0.738,,16.739
1468,3138,2019-10-01,275240.0,112504.0,0.0,0.0,10271406.0,,316.059,0.737,,17.497
1469,3138,2020-01-01,295903.0,112504.0,0.0,0.0,11065265.0,-99678833.0,450.211,0.687,,13.389
1470,3138,2020-04-01,300280.0,112504.0,0.0,0.0,11450810.0,-61891990.0,136.116,,,16.458
1471,3138,2020-07-01,309851.0,112504.0,0.0,0.0,11591245.0,,96.857,,,22.721
1472,3138,2020-10-01,301334.0,112504.0,0.0,0.0,11839915.0,,108.909,,,28.283
1473,3138,2021-01-01,340843.0,112504.0,0.0,0.0,12698073.0,,134.993,,,32.665
1474,3138,2021-04-01,375936.0,112500.0,0.0,0.0,10357125.0,-110027638.0,92.294,,,10.501
1475,3138,2021-07-01,85870.0,470312.0,2345472.0,-140499.0,11415970.0,,136.077,,,0.0
1476,3138,2021-10-01,132986.0,518990.0,2394160.0,-91821.0,12376447.0,-11978908.0,137.726,,,11.66
1477,3138,2023-07-01,45966.0,1518997.0,3394117.0,309012.0,15741841.0,-62450470.0,179.709,,,
1478,3138,2023-10-01,45966.0,1644190.0,3519310.0,434205.0,15932975.0,-7896660.0,153.394,,,
1479,3138,2024-01-01,45966.0,1721498.0,3596618.0,511512.0,14156948.0,,150.199,,,
1480,3251,2017-10-01,105050305.0,,742257.0,,306.0,,248.922,0.396,,164.733
1481,3251,2018-01-01,46223212.0,,-2654096.0,,70840.0,-15262057.0,321.77,0.0,,0.0
1482,3251,2018-04-01,41881373.0,,1072596.0,,,-1261556757.0,445.949,0.0,,0.0
1483,3251,2018-07-01,41223240.0,0.0,130791741.0,,86.0,-1172629735.0,759.216,0.584,,131.417
1484,3251,2018-10-01,0.0,,,,,,497.24,0.586,,132.675
1485,3251,2019-01-01,0.0,,,,,,175.737,0.509,,187.5
1486,3251,2019-04-01,0.0,,,,,,118.147,0.586,,164.265
1487,3251,2019-07-01,0.0,,,,,,159.222,0.594,,193.041
1488,3251,2019-10-01,0.0,,,,,,188.422,0.532,,199.688
1489,3251,2020-01-01,18509612.0,130791741.0,,,1940938923.0,,157.913,0.531,,161.21
1490,3251,2020-04-01,20020570.0,130791741.0,,,1999191469.0,,184.128,,,182.224
1491,3251,2020-07-01,0.0,,,,,,237.71,,,179.682
1492,3251,2020-10-01,0.0,,,,,,146.191,,,172.682
1493,3251,2021-01-01,25570317.0,136202144.0,0.0,0.0,2539764083.0,,178.337,,,180.849
1494,3251,2021-04-01,29682228.0,136202144.0,0.0,0.0,2855977998.0,-59402415.0,151.172,,,164.423
1495,3251,2021-07-01,0.0,,,,,,191.131,,,168.309
1496,3251,2021-10-01,0.0,,,,,,135.727,,,191.468
1497,3251,2023-07-01,0.0,,,,,,138.299,,,
1498,3251,2023-10-01,0.0,,,,,,129.269,,,
1499,3251,2024-01-01,0.0,,,,,,277.885,,,
1500,3255,2017-10-01,20973544.0,0.0,953469.0,,716465.0,-263391683.0,137.136,0.426,,142.625
1501,3255,2018-01-01,15641412.0,0.0,947447.0,,618359.0,,118.806,0.403,,158.417
1502,3255,2018-04-01,10656938.0,0.0,947447.0,,609151.0,,113.926,0.49,,200.392
1503,3255,2018-07-01,8449416.0,0.0,104904.0,,518033.0,-7267331874.0,79.288,0.501,,215.678
1504,3255,2018-10-01,5645765.0,0.0,104904.0,,657937.0,-309505541.0,81.802,0.533,,233.59
1505,3255,2019-01-01,4054147.0,0.0,104904.0,,907509.0,-673557683.0,83.622,0.493,,256.003
1506,3255,2019-04-01,2277768.0,226684.0,33022.0,121780.0,225022752.0,-48093681.0,96.883,0.48,,244.678
1507,3255,2019-07-01,2015798.0,241043.0,28860.0,125720.0,195184063.0,,58.714,0.486,,254.937
1508,3255,2019-10-01,2033564.0,280974.0,31959.0,165651.0,226047039.0,-50148005.0,88.245,0.473,,260.041
1509,3255,2020-01-01,1790889.0,291392.0,5907.0,26627.0,208262511.0,,135.135,0.42,,240.224
1510,3255,2020-04-01,2131215.0,310543.0,5900.0,45778.0,241673293.0,,95.221,,,268.839
1511,3255,2020-07-01,0.0,,,,,,110.519,,,267.91
1512,3255,2020-10-01,0.0,,,,,,123.311,,,260.003
1513,3255,2021-01-01,0.0,,,,,,159.694,,,178.907
1514,3255,2021-04-01,0.0,,,,,,133.552,,,177.009
1515,3255,2021-07-01,0.0,,,,,,86.478,,,149.046
1516,3255,2021-10-01,0.0,,,,,,81.719,,,192.061
1517,3255,2023-07-01,0.0,,,,,,94.212,,,
1518,3255,2023-10-01,0.0,,,,,,87.055,,,
1519,3255,2024-01-01,0.0,,,,,,100.485,,,
1520,3269,2017-10-01,97012.0,0.0,73126.0,,6804.0,-15307358.0,327.547,1.172,,116.019
1521,3269,2018-01-01,95290.0,0.0,73126.0,,11241.0,,471.671,1.108,,114.11
1522,3269,2018-04-01,96484.0,0.0,73126.0,,9059.0,-4619605001.0,346.327,0.97,,96.25
1523,3269,2018-07-01,96976.0,0.0,60993.0,,12971.0,-244394797.0,414.591,0.879,,87.326
1524,3269,2018-10-01,96653.0,0.0,60992.0,,21126.0,,328.001,0.853,,95.59
1525,3269,2019-01-01,93113.0,0.0,60993.0,,8400.0,,591.651,0.842,,88.195
1526,3269,2019-04-01,128650.0,63155.0,490632.0,1950.0,12375507.0,-34267311496.0,475.746,0.779,,83.983
1527,3269,2019-07-01,125934.0,38074.0,490903.0,-24277.0,12678650.0,-23208694.0,447.62,0.806,,79.822
1528,3269,2019-10-01,102955.0,37618.0,499359.0,-24733.0,12836023.0,-62269680.0,412.906,0.916,,81.236
1529,3269,2020-01-01,118617.0,37834.0,479118.0,-24516.0,12849730.0,,206.203,0.818,,90.962
1530,3269,2020-04-01,114536.0,77307.0,21480.0,1493.0,12707883.0,,201.113,,,120.0
1531,3269,2020-07-01,113927.0,77301.0,23801.0,1487.0,13358123.0,-120378853.0,204.748,,,116.864
1532,3269,2020-10-01,112269.0,78919.0,22690.0,1518.0,13286538.0,-25657458.0,251.348,,,125.777
1533,3269,2021-01-01,111656.0,79055.0,20335.0,1654.0,13134514.0,-3064694030.0,285.674,,,131.243
1534,3269,2021-04-01,115609.0,79235.0,23971.0,1834.0,13142003.0,,281.046,,,144.355
1535,3269,2021-07-01,111003.0,602699.0,3331386.0,42770.0,12607961.0,,348.895,,,148.211
1536,3269,2021-10-01,104459.0,608313.0,3324774.0,48384.0,12376095.0,-3236440776.0,321.678,,,139.207
1537,3269,2023-07-01,39759.0,680898.0,3405605.0,41539.0,14717729.0,-335032219.0,232.73,,,
1538,3269,2023-10-01,37993.0,702900.0,3304954.0,63541.0,15051072.0,,234.261,,,
1539,3269,2024-01-01,38202.0,724456.0,3342667.0,85097.0,14359269.0,,282.514,,,
1540,3287,2017-10-01,77403870.0,,1626683.0,,76921.0,-209794526.0,145.56,0.116,,129.825
1541,3287,2018-01-01,87512155.0,0.0,1626683.0,,59192.0,-1246863032.0,158.768,0.163,,202.003
1542,3287,2018-04-01,92371325.0,0.0,1626683.0,,72908.0,-490851401.0,126.014,0.175,,182.115
1543,3287,2018-07-01,87877337.0,0.0,1628183.0,,87850.0,-216492278.0,99.167,0.211,,221.063
1544,3287,2018-10-01,88418089.0,0.0,1628183.0,,217910.0,-245496613.0,104.839,0.382,,209.5
1545,3287,2019-01-01,89594432.0,0.0,1628183.0,,447821.0,-84386625.0,94.967,0.379,,248.778
1546,3287,2019-04-01,7173176.0,3266859.0,0.0,1638676.0,769904087.0,,122.532,0.399,,214.742
1547,3287,2019-07-01,7690065.0,3329137.0,0.0,1700954.0,759770654.0,,141.28,0.397,,211.516
1548,3287,2019-10-01,6749624.0,3423720.0,0.0,1795537.0,750070384.0,-88349170.0,145.723,0.711,,228.813
1549,3287,2020-01-01,7454264.0,2932109.0,0.0,1303926.0,725300350.0,-10337649.0,110.842,0.593,,250.698
1550,3287,2020-04-01,7631089.0,2992941.0,0.0,1364758.0,946260269.0,,97.378,,,297.551
1551,3287,2020-07-01,7952073.0,3075588.0,0.0,1447405.0,894879106.0,-534281663.0,107.305,,,280.876
1552,3287,2020-10-01,8866417.0,3082590.0,0.0,1454407.0,988049226.0,,93.269,,,310.607
1553,3287,2021-01-01,10722986.0,3085958.0,0.0,1457775.0,1061806259.0,-26014037.0,97.052,,,262.219
1554,3287,2021-04-01,12657379.0,3160502.0,0.0,1532319.0,1046521786.0,,107.948,,,265.961
1555,3287,2021-07-01,13763980.0,-61118794.0,33848576.0,9947813.0,1262629353.0,-145390197.0,94.899,,,307.605
1556,3287,2021-10-01,14204413.0,-55897466.0,38043903.0,16709646.0,1243699835.0,,82.559,,,315.959
1557,3287,2023-07-01,0.0,,70819504.0,,1597718386.0,-833602195.0,108.169,,,
1558,3287,2023-10-01,0.0,,67934019.0,,1706062830.0,-68627729.0,69.895,,,
1559,3287,2024-01-01,0.0,,67871260.0,,2001852253.0,,83.295,,,
1560,3292,2017-10-01,12423519.0,0.0,0.0,,1636725.0,-111427347.0,202.211,0.31,,109.806
1561,3292,2018-01-01,12177226.0,0.0,0.0,,2079738.0,-61064743.0,161.082,0.323,,142.042
1562,3292,2018-04-01,12735373.0,0.0,0.0,,2009185.0,,143.405,0.306,,138.316
1563,3292,2018-07-01,7095396.0,0.0,0.0,,1992149.0,,164.488,0.309,,144.519
1564,3292,2018-10-01,8194622.0,0.0,0.0,,1930723.0,,142.529,0.318,,146.707
1565,3292,2019-01-01,8687366.0,0.0,0.0,,1978842.0,-129982343.0,136.771,0.308,,148.63
1566,3292,2019-04-01,13551599.0,5268.0,0.0,5268.0,950816127.0,,160.459,0.299,,154.699
1567,3292,2019-07-01,13652570.0,3274.0,0.0,3274.0,1025425889.0,-15525373.0,150.378,0.294,,149.477
1568,3292,2019-10-01,15151097.0,2394.0,0.0,2394.0,1006683901.0,-66499873.0,199.432,0.252,,133.028
1569,3292,2020-01-01,13944160.0,1712.0,0.0,1712.0,1108729060.0,-12376447.0,241.096,0.238,,129.835
1570,3292,2020-04-01,15485388.0,14.0,0.0,14.0,1282149169.0,,123.591,,,157.207
1571,3292,2020-07-01,17185547.0,56.0,0.0,56.0,1122574465.0,,145.271,,,121.624
1572,3292,2020-10-01,17066753.0,1580.0,0.0,1580.0,1265090312.0,-12376095.0,107.854,,,127.951
1573,3292,2021-01-01,14581034.0,41.0,0.0,41.0,1297185810.0,-1243699835.0,121.029,,,128.425
1574,3292,2021-04-01,14855989.0,1753.0,0.0,1753.0,1278577366.0,-1324608279.0,175.691,,,133.787
1575,3292,2021-07-01,15440696.0,119393269.0,161165467.0,15654120.0,1303421476.0,52318562.0,186.898,,,147.461
1576,3292,2021-10-01,15215086.0,133310347.0,174933979.0,18065596.0,1324608279.0,79462899.0,257.978,,,154.775
1577,3292,2023-07-01,6027863.0,337819435.0,375326023.0,56348014.0,1877070169.0,-3278798333.0,350.165,,,
1578,3292,2023-10-01,6027863.0,369859829.0,402770310.0,91383356.0,1900703720.0,,398.315,,,
1579,3292,2024-01-01,6027863.0,403067790.0,436398602.0,124568175.0,1617398157.0,-334285174.0,428.52,,,
1580,3311,2017-10-01,7116559.0,0.0,417035.0,,196205.0,,95.31,0.061,,130.286
1581,3311,2018-01-01,11253995.0,0.0,417033.0,,180167.0,,125.36,0.062,,117.718
1582,3311,2018-04-01,11244478.0,0.0,417031.0,,210905.0,,125.185,0.133,,136.714
1583,3311,2018-07-01,11758760.0,0.0,417059.0,,297348.0,,86.945,0.105,,156.592
1584,3311,2018-10-01,11533121.0,0.0,417073.0,,317410.0,,74.165,0.118,,152.429
1585,3311,2019-01-01,15185790.0,0.0,417092.0,,384477.0,-60773019.0,98.591,0.098,,138.815
1586,3311,2019-04-01,1494764.0,416745.0,0.0,0.0,132683799.0,-165053.0,133.063,0.098,,111.57
1587,3311,2019-07-01,1192229.0,572071.0,92607.0,0.0,125589781.0,-861911550.0,142.875,0.098,,81.296
1588,3311,2019-10-01,1192793.0,572071.0,94943.0,0.0,125491401.0,,137.423,0.096,,77.743
1589,3311,2020-01-01,1178264.0,572386.0,95071.0,0.0,114411252.0,,159.036,0.091,,59.618
1590,3311,2020-04-01,1120015.0,572460.0,95076.0,0.0,121916011.0,,167.061,,,80.87
1591,3311,2020-07-01,1080231.0,572071.0,93441.0,0.0,114644285.0,-196372659.0,161.193,,,69.901
1592,3311,2020-10-01,1042677.0,572071.0,92104.0,0.0,111024137.0,,429.391,,,103.717
1593,3311,2021-01-01,991976.0,572071.0,88459.0,0.0,102379456.0,-1259525274.0,400.328,,,97.691
1594,3311,2021-04-01,947210.0,572071.0,83714.0,0.0,102790429.0,-12805015759.0,507.32,,,95.607
1595,3311,2021-07-01,935631.0,11219097.0,20358273.0,255241.0,104673030.0,-330546327.0,357.642,,,94.657
1596,3311,2021-10-01,986116.0,11782349.0,20927221.0,818491.0,108846905.0,,360.884,,,108.557
1597,3311,2023-07-01,375696.0,18557160.0,27906155.0,6652734.0,184961171.0,-29352543.0,106.473,,,
1598,3311,2023-10-01,779863.0,23035259.0,32135980.0,11075783.0,221964245.0,,105.818,,,
1599,3311,2024-01-01,779863.0,21398853.0,30499188.0,13996374.0,191570203.0,-33452958.0,131.494,,,
1600,3340,2017-10-01,0.0,,,,,,337.134,0.0,,148.512
1601,3340,2018-01-01,1728312.0,0.0,967582.0,,115184.0,,294.74,0.0,,153.918
1602,3340,2018-04-01,1627524.0,,967582.0,,60477.0,,307.018,0.0,,114.239
1603,3340,2018-07-01,1670378.0,,967582.0,,60713.0,,434.931,0.0,,114.447
1604,3340,2018-10-01,1515568.0,,967582.0,,60876.0,-323052474.0,216.807,0.0,,112.296
1605,3340,2019-01-01,8159895.0,,967582.0,,108527.0,,141.344,0.0,,135.211
1606,3340,2019-04-01,1341219.0,980468.0,,12886.0,89196617.0,,80.545,0.0,,126.717
1607,3340,2019-07-01,1318607.0,1013029.0,,45447.0,100291677.0,,110.758,0.0,,133.297
1608,3340,2019-10-01,1478320.0,1015409.0,,47827.0,83960025.0,,112.399,0.0,,91.157
1609,3340,2020-01-01,1923261.0,1014865.0,0.0,47283.0,103650986.0,,84.52,0.0,,156.809
1610,3340,2020-04-01,1969144.0,1011846.0,0.0,44264.0,99542273.0,-24915550610.0,90.514,,,124.139
1611,3340,2020-07-01,1670307.0,1026303.0,0.0,23023.0,110904069.0,,69.668,,,132.565
1612,3340,2020-10-01,1530222.0,1036464.0,0.0,33184.0,114835279.0,,68.706,,,129.82
1613,3340,2021-01-01,1438696.0,1116355.0,0.0,113075.0,128411479.0,-5603123790.0,94.024,,,144.882
1614,3340,2021-04-01,1856260.0,1142940.0,0.0,139660.0,125454879.0,,76.299,,,140.857
1615,3340,2021-07-01,2375383.0,-13831005.0,11802143.0,-7872281.0,107131400.0,,56.746,,,180.25
1616,3340,2021-10-01,2263403.0,-1157061.0,10922202.0,-8738120.0,95471080.0,,59.632,,,160.817
1617,3340,2023-07-01,181494.0,-102223.0,20904717.0,-439458.0,66627116.0,-40254601244.0,145.361,,,
1618,3340,2023-10-01,160911.0,648882.0,21830163.0,537110.0,66219128.0,-12361060.0,172.018,,,
1619,3340,2024-01-01,160431.0,1432082.0,22622205.0,1320308.0,76045874.0,-51353871.0,82.941,,,
1620,3349,2017-10-01,454571115.0,0.0,0.0,,756014.0,,176.565,0.784,,205.805
1621,3349,2018-01-01,382980235.0,0.0,0.0,,867898.0,,181.623,0.74,,192.438
1622,3349,2018-04-01,393730358.0,0.0,0.0,,837091.0,-164171961.0,152.332,0.75,,213.598
