,REGN_GKO,STR,KORR_P_20190701,KORR_M_20190701,VSEGO20190701,REGN_GKO,STR,KORR_P_20180101,KORR_M_20180101,VSEGO20180101,REGN_GKO,STR,KORR_P_20190101,KORR_M_20190101,VSEGO20190101,REGN_GKO,STR,KORR_P_20180701,KORR_M_20180701,VSEGO20180701,REGN_GKO,STR,KORR_P_20190401,KORR_M_20190401,VSEGO20190401,REGN_GKO,STR,KORR_P_20201001,KORR_M_20201001,VSEGO20201001,REGN_GKO,STR,KORR_P_20171001,KORR_M_20171001,VSEGO20171001,REGN_GKO,STR,KORR_P_20180401,KORR_M_20180401,VSEGO20180401,REGN_GKO,STR,KORR_P_20211001,KORR_M_20211001,VSEGO20211001,REGN_GKO,STR,KORR_P_20200101,KORR_M_20200101,VSEGO20200101,REGN_GKO,STR,KORR_P_20210701,KORR_M_20210701,VSEGO20210701,REGN_GKO,STR,KORR_P_20200701,KORR_M_20200701,VSEGO20200701,REGN_GKO,STR,KORR_P_20210101,KORR_M_20210101,VSEGO20210101,REGN_GKO,STR,KORR_P_20181001,KORR_M_20181001,VSEGO20181001,REGN_GKO,STR,KORR_P_20210401,KORR_M_20210401,VSEGO20210401,REGN_GKO,STR,KORR_P_20191001,KORR_M_20191001,VSEGO20191001,REGN_GKO,STR,KORR_P_20200401,KORR_M_20200401,VSEGO20200401
2140,2216,33,,-14761.0,2085050.0,2312.0,12,0.0,,11329701.0,2289.0,23.1,0.0,,0.0,2275.0,31,0.0,,0.0,2225.0,11.1,0.0,,36031.0,2289.0,4,,-554756.0,206874437.0,2307.0,10.1,0.0,,0.0,2275.0,2.1.1,0.0,,2125540.0,2590.0,15.6,6350447.0,,9152887.0,2272.0,15.2,,,17759.0,2443.0,22.1,,-200000.0,16000000.0,2289.0,4,,-537437.0,197681595.0,2306.0,16,,-8848.0,2891.0,2268.0,34,,,202790.0,2307.0,15,,-2402675.0,74709806.0,2216.0,32.1,,,2919.0,2275.0,5.2,0.0,,0.0
2141,2216,33.1,,-14761.0,187911.0,2312.0,12.1,0.0,,11107014.0,2289.0,23.2,0.0,,0.0,2275.0,32,0.0,,0.0,2225.0,11.1.1,0.0,,0.0,2289.0,4.1,,-526713.0,99651245.0,2307.0,11,0.0,,188958.0,2275.0,20,0.0,,834937.0,2590.0,16,0.0,,675873.0,2272.0,15.3,,-174669227.0,84468720.0,2443.0,22.2,0.0,,0.0,2289.0,4.1,,-511662.0,94476075.0,2306.0,16.1,0.0,,134.0,2268.0,35,8275.0,,8275.0,2307.0,15.1,0.0,,0.0,2216.0,32.2,,,0.0,2275.0,5.3,0.0,,0.0
2142,2216,34,,,0.0,2312.0,13,,-12780108.0,21442981.0,2289.0,24,,-11233.0,169174.0,2275.0,33,15747472.0,,11152590.0,2225.0,11.1.2,0.0,,0.0,2289.0,4.1.1,,,1314691.0,2307.0,11.1,0.0,,0.0,2275.0,21,0.0,,1310380.0,2590.0,16.1,0.0,,0.0,2272.0,15.4,,-1434980.0,500788186.0,2443.0,23,0.0,,2000000.0,2289.0,4.1.1,0.0,,1055524.0,2306.0,16.2,0.0,,0.0,2268.0,36,,-21240.0,22527406.0,2307.0,15.2,0.0,,0.0,2216.0,33,,-10226.0,2212452.0,2275.0,6,0.0,,61869676.0
2143,2216,35,,-17761.0,13109828.0,2312.0,14,0.0,,10527282.0,2289.0,25,,-687619.0,301002114.0,2275.0,33.1,1444319.0,,6549541.0,2225.0,12,,-548.0,1045148.0,2289.0,4.1.2,,-526713.0,98336554.0,2307.0,11.2,0.0,,188958.0,2275.0,21.1,0.0,,1310045.0,2590.0,16.2,0.0,,0.0,2272.0,15.5,,,317788203.0,2443.0,24,0.0,,0.0,2289.0,4.1.2,,-511662.0,93420551.0,2306.0,16.3,,-8848.0,2757.0,2268.0,4,,,13525452.0,2307.0,15.3,,-1636224.0,141890.0,2216.0,33.1,,-10226.0,315313.0,2275.0,6.1,0.0,,50982386.0
2144,2216,4,,-1226414.0,46513917.0,2312.0,15,,-101762129.0,358015445.0,2289.0,26,,-3383614.0,1396333.0,2275.0,34,,-55531.0,1821311.0,2225.0,13,0.0,,490771.0,2289.0,4.2,,-28043.0,107223192.0,2307.0,11.3,0.0,,0.0,2275.0,21.2,0.0,,0.0,2590.0,16.3,0.0,,0.0,2272.0,15.6,,-1006426.0,108064419.0,2443.0,25,0.0,,-23613.0,2289.0,4.2,,-25775.0,103205520.0,2306.0,16.4,0.0,,0.0,2268.0,4.1,,,46492.0,2307.0,15.4,,-248624.0,43692566.0,2216.0,34,,,0.0,2275.0,6.1.1,0.0,,22786540.0
2145,2216,4.1,,-1226414.0,46513917.0,2312.0,16,0.0,,0.0,2289.0,26.1,,-3383614.0,1396333.0,2275.0,34.1,0.0,,0.0,2225.0,14,,-233974.0,107350628.0,2289.0,5,,,5300725.0,2307.0,12,0.0,,170280.0,2275.0,21.3,0.0,,0.0,2590.0,16.4,0.0,,0.0,2272.0,16,,,30817764.0,2443.0,26,0.0,,374270.0,2289.0,5,0.0,,4946361.0,2306.0,17,0.0,,33079.0,2268.0,5,,,0.0,2307.0,15.5,0.0,,30796336.0,2216.0,35,,-13226.0,13239981.0,2275.0,6.2,0.0,,1151678.0
2146,2216,4.1.1,,,10457322.0,2312.0,16.1,0.0,,0.0,2289.0,26.2,0.0,,0.0,2275.0,35,10.0,,10.0,2225.0,15,,-212607.0,92722127.0,2289.0,5.1,,,5300725.0,2307.0,12.1,0.0,,118263.0,2275.0,21.4,0.0,,0.0,2590.0,16.5,0.0,,675873.0,2272.0,17,,,3392132.0,2443.0,27,0.0,,0.0,2289.0,5.1,0.0,,4946361.0,2306.0,17.1,0.0,,21316.0,2268.0,6,,-87004.0,70299772.0,2307.0,15.6,,-517827.0,79014.0,2216.0,4,,-1171917.0,43494726.0,2275.0,6.2.1,0.0,,0.0
2147,2216,4.1.2,,-1226414.0,36056595.0,2312.0,17,,-24635362.0,62865187.0,2289.0,27,0.0,,5384479.0,2275.0,36,6647446.0,,53237083.0,2225.0,15.1,0.0,,0.0,2289.0,6,,,1378711.0,2307.0,13,,-1014.0,727852.0,2275.0,22,0.0,,0.0,2590.0,16.6,0.0,,0.0,2272.0,17.1,,,3390163.0,2443.0,28,0.0,,0.0,2289.0,6,,,4826654.0,2306.0,17.2,0.0,,0.0,2268.0,6.1,,,4759082.0,2307.0,16,0.0,,0.0,2216.0,4.1,,-1171917.0,43494726.0,2275.0,6.3,0.0,,6439777.0
2148,2216,4.2,,,0.0,2312.0,18,,-1347932.0,228769706.0,2289.0,28,0.0,,0.0,2275.0,4,,-16675.0,959530.0,2225.0,15.2,0.0,,3000000.0,2289.0,6.1,,,448614.0,2307.0,14,17491.0,,1975866.0,2275.0,23,,-4370043.0,7113068.0,2590.0,17,0.0,,1482947.0,2272.0,19,,-1173.0,13781240.0,2443.0,29,0.0,,0.0,2289.0,6.1,,,404166.0,2306.0,17.3,0.0,,0.0,2268.0,6.2,,-87004.0,65540690.0,2307.0,16.1,0.0,,0.0,2216.0,4.1.1,,,7288789.0,2275.0,7,,-1263043.0,16265640.0
2149,2216,5,,,4083942.0,2312.0,18.1,0.0,,150507253.0,2289.0,29,0.0,,169326.0,2275.0,4.1,,-16675.0,176804.0,2225.0,15.3,,-146662.0,2247964.0,2289.0,6.2,,,930012.0,2307.0,15,,-2076304.0,86224820.0,2275.0,23.1,0.0,,0.0,2590.0,17.1,0.0,,1479168.0,2272.0,2,,,30429264.0,2443.0,3,,-168682.0,385937.0,2289.0,6.2,,,4333000.0,2306.0,17.4,0.0,,0.0,2268.0,7,,-27708.0,9039378.0,2307.0,16.2,0.0,,0.0,2216.0,4.1.2,,-1171917.0,36205937.0,2275.0,8,0.0,,0.0
2150,2216,5.1,,,4083942.0,2312.0,19,0.0,,128379.0,2289.0,3,,-55163.0,3045690.0,2275.0,4.2,0.0,,782726.0,2225.0,15.4,,-59559.0,10135648.0,2289.0,7,,-5576560.0,19889917.0,2307.0,16,0.0,,0.0,2275.0,23.2,0.0,,2452193.0,2590.0,17.2,0.0,,0.0,2272.0,2.1,,,30429264.0,2443.0,30,0.0,,0.0,2289.0,7,,-5576560.0,19889917.0,2306.0,18,0.0,,0.0,2268.0,8,,-3123931.0,0.0,2307.0,16.3,0.0,,0.0,2216.0,4.2,,,0.0,2275.0,9,,-178457.0,15242071.0
2151,2216,5.1.1,,,0.0,2312.0,19.1,0.0,,128379.0,2289.0,30,0.0,,2273286.0,2275.0,5,0.0,,0.0,2225.0,15.5,0.0,,75818405.0,2289.0,9,,,12605911.0,2307.0,16.1,0.0,,0.0,2275.0,24,16692.0,,567888.0,2590.0,17.3,0.0,,0.0,2272.0,2.1.1,,,9042000.0,2443.0,31,0.0,,1421401.0,2289.0,9,,,12880037.0,2306.0,19,,-8415.0,3430250.0,2268.0,9,,,32892573.0,2307.0,16.4,0.0,,0.0,2216.0,5,,,4095656.0,2275.0,9.1,0.0,,864344.0
2152,2216,5.2,,,0.0,2312.0,19.2,0.0,,0.0,2289.0,31,,-1196.0,-1196.0,2275.0,6,,-12027501.0,231790459.0,2225.0,15.6,,-6386.0,1520110.0,2289.0,9.1,,,1835074.0,2307.0,17,,-2215265.0,2217008.0,2275.0,25,,-27192194.0,421200582.0,2590.0,17.4,0.0,,0.0,2272.0,20,,-208.0,226988.0,2443.0,31.1,0.0,,57408.0,2289.0,9.1,,,1835791.0,2306.0,19.1,0.0,,0.0,2272.0,1,,,13223486.0,2307.0,17,0.0,,3643.0,2216.0,5.1,,,4095656.0,2289.0,1,,,3786183.0
2153,2216,5.3,,,0.0,2312.0,2,0.0,,10337283.0,2289.0,32,0.0,,0.0,2275.0,6.1,,-1442243.0,18145903.0,2225.0,16,0.0,,0.0,2306.0,1,0.0,,1463898.0,2307.0,18,,-49528.0,69247472.0,2275.0,26,,-9044505.0,36433470.0,2590.0,18,0.0,,0.0,2272.0,21,,-177112014.0,1059345411.0,2443.0,31.2,0.0,,1363993.0,2306.0,1,0.0,,2164165.0,2306.0,2,0.0,,8372097.0,2272.0,10,,,35457170.0,2307.0,17.1,0.0,,3643.0,2216.0,5.1.1,,,0.0,2289.0,10,,,543070.0
2154,2216,6,0.0,,0.0,2312.0,2.1,0.0,,10337283.0,2289.0,33,,-1199383.0,36001269.0,2275.0,6.2,,-10585258.0,213644556.0,2225.0,16.1,0.0,,0.0,2306.0,10,0.0,,685069.0,2307.0,18.1,0.0,,28133237.0,2275.0,26.1,,-9044505.0,36433470.0,2590.0,19,,-3397647.0,8845653.0,2272.0,22,,-28828205.0,15514019.0,2443.0,32,25051.0,,1866098.0,2306.0,10,0.0,,655239.0,2306.0,2.1,0.0,,8372097.0,2272.0,10.1,,,605290.0,2307.0,17.2,0.0,,0.0,2216.0,5.2,,,0.0,2289.0,10.2,,,543070.0
2155,2216,6.1,,,0.0,2312.0,2.1.1,0.0,,1984864.0,2289.0,33.1,578370.0,,1098312.0,2275.0,7,0.0,,79513006.0,2225.0,16.2,0.0,,0.0,2306.0,10.1,0.0,,0.0,2307.0,19,0.0,,0.0,2275.0,26.2,0.0,,0.0,2590.0,19.1,0.0,,6348739.0,2272.0,22.1,,-28828205.0,15514019.0,2443.0,32.1,,-43.0,658935.0,2306.0,10.1,0.0,,0.0,2306.0,2.1.1,0.0,,2024538.0,2272.0,11,,,3096615.0,2307.0,17.3,0.0,,0.0,2216.0,5.3,,,0.0,2289.0,11,,,20860001.0
2156,2216,6.1.1,,,0.0,2312.0,20,0.0,,5433553.0,2289.0,34,,-15.0,245491.0,2275.0,8,,-7370982.0,9595956.0,2225.0,16.3,0.0,,0.0,2306.0,10.2,0.0,,685069.0,2307.0,19.1,0.0,,0.0,2275.0,27,0.0,,0.0,2590.0,2,0.0,,16803632.0,2272.0,23,,-322332.0,58089633.0,2443.0,33,0.0,,0.0,2306.0,10.2,0.0,,655239.0,2306.0,20,12556.0,,1560592.0,2272.0,11.2,,,3096615.0,2307.0,17.4,0.0,,0.0,2216.0,6,,,6847.0,2289.0,11.1,,,20605489.0
2157,2216,6.2,0.0,,0.0,2312.0,21,0.0,,1964636.0,2289.0,34.1,0.0,,0.0,2275.0,9,0.0,,106080352.0,2225.0,16.4,0.0,,0.0,2306.0,10.3,0.0,,0.0,2307.0,19.2,0.0,,0.0,2275.0,28,0.0,,1321.0,2590.0,2.1,0.0,,16803632.0,2272.0,24,,,17212.0,2443.0,34,,-174949.0,21638156.0,2306.0,10.3,0.0,,0.0,2306.0,21,,-55342484.0,230592762.0,2272.0,12,,,5182947.0,2307.0,18,0.0,,0.0,2216.0,6.1,,,0.0,2289.0,11.1.1,,,8484696.0
2158,2216,6.2.1,,,0.0,2312.0,21.1,0.0,,1964189.0,2289.0,35,343.0,,343.0,2289.0,1,0.0,,3972502.0,2225.0,17,0.0,,86352.0,2306.0,11,,-697219.0,332478.0,2307.0,2,0.0,,3739782.0,2275.0,29,0.0,,824235.0,2590.0,2.1.1,0.0,,3461501.0,2272.0,25,,,75767.0,2443.0,4,,-122838.0,49924801.0,2306.0,11,,-697219.0,282472.0,2306.0,22,,-610188.0,9392427.0,2272.0,12.1,,,4647682.0,2307.0,19,,-9244.0,852364.0,2216.0,6.1.1,,,0.0,2289.0,11.1.2,,,12083349.0
2159,2216,6.3,,,0.0,2312.0,21.2,0.0,,0.0,2289.0,36,,-4583865.0,45469331.0,2289.0,10,0.0,,8979392.0,2225.0,17.1,0.0,,86352.0,2306.0,11.1,,-697219.0,281266.0,2307.0,2.1,0.0,,3739782.0,2275.0,3,,-244972.0,2170072.0,2590.0,20,,-6664.0,995210.0,2272.0,27,,-45288.0,3351002.0,2443.0,4.1,,-122838.0,41909679.0,2306.0,11.1,,-697219.0,211496.0,2306.0,22.1,,-610188.0,9392427.0,2272.0,13,,-5770492.0,26690127.0,2307.0,19.1,0.0,,0.0,2216.0,6.2,,,0.0,2289.0,12,,-170521.0,12917826.0
2160,2216,7,,-3000.0,0.0,2312.0,21.3,0.0,,0.0,2289.0,4,0.0,,612374.0,2289.0,10.1,0.0,,23247.0,2225.0,17.2,0.0,,0.0,2306.0,11.1.1,0.0,,4105.0,2307.0,2.1.1,0.0,,548589.0,2275.0,30,0.0,,4126999.0,2590.0,21,,-48158351.0,534281663.0,2272.0,3,,-7382948.0,32281012.0,2443.0,4.1.1,,-122838.0,6911154.0,2306.0,11.1.1,0.0,,4836.0,2306.0,22.2,0.0,,0.0,2272.0,14,,,682968.0,2307.0,2,0.0,,2577496.0,2216.0,6.2.1,,,0.0,2289.0,13,,,69255.0
2161,2216,8,0.0,,0.0,2312.0,21.4,0.0,,0.0,2289.0,4.1,0.0,,431302.0,2289.0,11,133773.0,,507607.0,2225.0,17.3,0.0,,0.0,2306.0,11.1.2,,-697219.0,277161.0,2307.0,20,,-545621.0,3549944.0,2275.0,31,0.0,,0.0,2590.0,22,,-1104202.0,48015396.0,2272.0,32,,-162928.0,1382793.0,2443.0,4.1.2,0.0,,34998525.0,2306.0,11.1.2,,-697219.0,206660.0,2306.0,23,0.0,,6210209.0,2272.0,15,,-282959834.0,1055322447.0,2307.0,2.1,0.0,,2577496.0,2216.0,6.3,,,0.0,2289.0,14,,-6329483.0,297154520.0
2162,2216,9,,,2098743.0,2312.0,22,0.0,,0.0,2289.0,4.2,0.0,,10391.0,2289.0,11.1,133773.0,,133773.0,2225.0,17.4,0.0,,0.0,2306.0,12,,-79853.0,7966959.0,2307.0,21,0.0,,47526.0,2275.0,32,0.0,,0.0,2590.0,22.1,,-1104202.0,48011741.0,2272.0,32.1,,,9619.0,2443.0,4.2,0.0,,8015122.0,2306.0,12,,-62399.0,9238015.0,2306.0,24,0.0,,0.0,2272.0,16,,,46718.0,2307.0,2.1.1,0.0,,708968.0,2216.0,7,,-3000.0,0.0,2289.0,15,,-559361.0,243154649.0
2163,2216,9.1,,,1431942.0,2312.0,23,,-12780120.0,15774006.0,2289.0,5,0.0,,0.0,2289.0,11.2,0.0,,373834.0,2225.0,18,0.0,,0.0,2306.0,13,0.0,,591355.0,2307.0,21.1,0.0,,47526.0,2275.0,33,15378872.0,,8829177.0,2590.0,22.2,0.0,,0.0,2272.0,32.2,,-162928.0,1373174.0,2443.0,5,0.0,,36906245.0,2306.0,13,0.0,,576816.0,2306.0,25,32.0,,-401081.0,2272.0,16.1,,,46718.0,2307.0,20,,-3226.0,43705.0,2216.0,8,,,0.0,2289.0,15.2,,,12718276.0
2164,2225,1,0.0,,4302236.0,2312.0,23.1,0.0,,0.0,2289.0,6,,-433780.0,109225974.0,2289.0,11.3,0.0,,0.0,2225.0,19,,-359.0,567015.0,2306.0,14,,-57309645.0,259720345.0,2307.0,21.2,0.0,,0.0,2275.0,33.1,1075719.0,,4235390.0,2590.0,23,,-1969.0,8931.0,2272.0,33,,-7415488.0,79681752.0,2443.0,5.1,0.0,,27875820.0,2306.0,14,,-54160112.0,253513307.0,2306.0,26,0.0,,0.0,2272.0,17,,-213546078.0,73992421.0,2307.0,21,,-2415145.0,75609518.0,2216.0,9,,,2016513.0,2289.0,15.3,,-551352.0,37993050.0
2165,2225,10,0.0,,342548.0,2312.0,23.2,0.0,,0.0,2289.0,6.1,0.0,,5985154.0,2289.0,12,0.0,,15168116.0,2225.0,19.1,0.0,,0.0,2306.0,15,,-55929219.0,236131364.0,2307.0,21.3,0.0,,0.0,2275.0,34,,-55531.0,1819986.0,2590.0,24,0.0,,0.0,2272.0,33.1,,-1519045.0,12652098.0,2443.0,5.1.1,0.0,,0.0,2306.0,15,,-52931595.0,225897089.0,2306.0,27,0.0,,93579.0,2272.0,18,,-2178325.0,665723404.0,2307.0,22,,-500020.0,5215980.0,2216.0,9.1,,,1378440.0,2289.0,15.4,,-8009.0,26984900.0
2166,2225,10.1,0.0,,0.0,2312.0,24,0.0,,1217948.0,2289.0,6.2,,-433780.0,103240820.0,2289.0,12.1,0.0,,14843619.0,2225.0,2,0.0,,5789292.0,2306.0,15.1,0.0,,0.0,2307.0,21.4,0.0,,0.0,2275.0,34.1,0.0,,0.0,2590.0,25,,-1101230.0,993245.0,2272.0,35,,-36774241.0,158077754.0,2443.0,5.2,0.0,,9030425.0,2306.0,15.1,0.0,,0.0,2306.0,28,22.0,,-16025.0,2272.0,18.1,,,274992558.0,2307.0,22.1,,-500020.0,5215980.0,2225.0,1,0.0,,4180143.0,2289.0,15.5,,,165458423.0
2167,2225,10.2,0.0,,342548.0,2312.0,25,,-38763414.0,316153415.0,2289.0,7,0.0,,8438269.0,2289.0,13,,-75433.0,12181930.0,2225.0,2.1,0.0,,5789292.0,2306.0,15.2,0.0,,0.0,2307.0,22,0.0,,0.0,2275.0,35,10.0,,10.0,2590.0,26,,-1293200.0,6350.0,2272.0,4,,-169698271.0,962853036.0,2443.0,5.3,0.0,,0.0,2306.0,15.2,0.0,,0.0,2306.0,29,0.0,,0.0,2272.0,19,,,34128781.0,2307.0,22.2,0.0,,0.0,2225.0,10,0.0,,324473.0,2289.0,17,,,8198790.0
2168,2225,10.3,0.0,,0.0,2312.0,26,,-68157020.0,58041039.0,2289.0,8,,-4845320.0,27694604.0,2289.0,14,0.0,,0.0,2225.0,2.1.1,0.0,,714243.0,2306.0,15.3,,-55203990.0,3309341.0,2307.0,23,,-525663.0,1138171.0,2275.0,36,6278846.0,,52032556.0,2590.0,27,0.0,,146749.0,2272.0,4.1,,-168787824.0,879982246.0,2443.0,6,0.0,,2295328.0,2306.0,15.3,,-52833505.0,6457750.0,2306.0,3,,-57389.0,8996074.0,2272.0,19.1,,,32778958.0,2307.0,23,0.0,,433865.0,2225.0,10.1,0.0,,0.0,2289.0,17.1,,,8198790.0
2169,2225,11,0.0,,216056.0,2312.0,26.1,,-68157020.0,58041039.0,2289.0,8.1,0.0,,0.0,2289.0,15,,-4226414.0,344811698.0,2225.0,20,0.0,,78596.0,2306.0,15.4,,-336175.0,98779652.0,2307.0,23.1,0.0,,0.0,2275.0,4,,-3193.0,592449.0,2590.0,28,0.0,,0.0,2272.0,4.1.1,,-120600000.0,129607310.0,2443.0,6.1,0.0,,2120286.0,2306.0,15.4,,-98090.0,87823793.0,2306.0,30,0.0,,0.0,2272.0,19.2,,,1349823.0,2307.0,24,0.0,,0.0,2225.0,10.2,0.0,,324473.0,2289.0,19,,-183065.0,6495293.0
2170,2225,11.1,0.0,,42330.0,2312.0,26.2,0.0,,0.0,2289.0,9,0.0,,145206654.0,2289.0,16,0.0,,0.0,2225.0,21,,-212966.0,93454090.0,2306.0,15.5,0.0,,124199227.0,2307.0,23.2,0.0,,0.0,2275.0,4.1,,-3193.0,97353.0,2590.0,29,0.0,,0.0,2272.0,4.1.2,,-48187824.0,750295747.0,2443.0,6.1.1,0.0,,0.0,2306.0,15.5,0.0,,123907752.0,2306.0,31,0.0,,0.0,2272.0,2,,,36441248.0,2307.0,25,0.0,,-861381.0,2225.0,10.3,0.0,,0.0,2289.0,2,,-1470.0,2980771.0
2171,2225,11.1.1,0.0,,0.0,2312.0,27,0.0,,24232694.0,2306.0,1,0.0,,2224843.0,2289.0,16.1,0.0,,0.0,2225.0,22,,-20.0,933568.0,2306.0,15.6,,-389054.0,9843144.0,2307.0,24,0.0,,176272.0,2275.0,4.2,0.0,,495096.0,2590.0,3,,-990167.0,5333618.0,2272.0,4.2,,-910447.0,82870790.0,2443.0,6.2,0.0,,175042.0,2306.0,15.6,0.0,,7707794.0,2306.0,32,,-62.0,1443942.0,2272.0,2.1,,,36441248.0,2307.0,26,0.0,,0.0,2225.0,11,0.0,,43162.0,2289.0,2.1,,,2933234.0
2172,2225,11.1.2,0.0,,0.0,2312.0,28,0.0,,0.0,2306.0,10,,-4432.0,14353224.0,2289.0,17,,-1643391.0,54856697.0,2225.0,22.1,,-20.0,821228.0,2306.0,16,,-27315.0,59681.0,2307.0,25,,-3336077.0,76376393.0,2275.0,5,0.0,,0.0,2590.0,30,0.0,,0.0,2272.0,5,,,64703976.0,2443.0,6.2.1,0.0,,0.0,2306.0,16,,-24877.0,111859.0,2306.0,32.1,,-62.0,973322.0,2272.0,2.1.1,,,6984315.0,2307.0,27,0.0,,335167.0,2225.0,11.1,0.0,,42772.0,2289.0,2.1.1,,,1324738.0
2173,2225,12,,-1070.0,1250689.0,2312.0,29,,-22383.0,4157035.0,2306.0,10.1,,-3645.0,11918041.0,2289.0,18,,-35815.0,230777673.0,2225.0,22.2,0.0,,0.0,2306.0,16.1,0.0,,49733.0,2307.0,26,,-20.0,5215980.0,2275.0,6,,-11794864.0,226500868.0,2590.0,31,,-16178118.0,4265441.0,2272.0,5.1,,,63100490.0,2443.0,6.3,0.0,,0.0,2306.0,16.1,0.0,,211.0,2306.0,32.2,0.0,,470620.0,2272.0,20,,-15149884.0,117796988.0,2307.0,28,0.0,,0.0,2225.0,11.1.1,0.0,,0.0,2289.0,20,,-12571.0,157337.0
2174,2225,13,0.0,,496004.0,2312.0,3,,-387589.0,9452868.0,2306.0,11,0.0,,530912.0,2289.0,18.1,0.0,,175468560.0,2225.0,23,0.0,,2078018.0,2306.0,16.2,0.0,,0.0,2307.0,26.1,,-20.0,5215980.0,2275.0,6.1,,-1205000.0,13532844.0,2590.0,31.1,0.0,,54604.0,2272.0,5.2,,,111113.0,2443.0,6.4,0.0,,0.0,2306.0,16.2,0.0,,0.0,2306.0,33,218851.0,,2965607.0,2272.0,21,,,1643932.0,2307.0,29,0.0,,0.0,2225.0,11.1.2,0.0,,0.0,2289.0,21,,-754997.0,258006069.0
2175,2225,14,,-263544.0,110583834.0,2312.0,30,,-10856.0,2719079.0,2306.0,11.1,0.0,,0.0,2289.0,19,0.0,,1581.0,2225.0,24,0.0,,0.0,2306.0,16.3,,-27315.0,9494.0,2307.0,26.2,0.0,,0.0,2275.0,6.2,,-10589864.0,212968024.0,2590.0,31.2,,-16178118.0,4210837.0,2272.0,5.3,,,1492373.0,2443.0,6.5,0.0,,0.0,2306.0,16.3,,-24877.0,111648.0,2306.0,33.1,580041.0,,-4378574.0,2272.0,21.1,,,1643131.0,2307.0,3,,-248624.0,633365.0,2225.0,12,,-1672.0,1247801.0,2289.0,22,,-5402134.0,1396333.0
2176,2225,15,,-241172.0,95113933.0,2312.0,31,0.0,,0.0,2306.0,11.2,0.0,,530912.0,2289.0,19.1,0.0,,0.0,2225.0,25,0.0,,0.0,2306.0,16.4,0.0,,0.0,2307.0,27,0.0,,433865.0,2275.0,7,0.0,,61712346.0,2590.0,32,512570.0,,28607331.0,2272.0,6,,-96925.0,36404797.0,2443.0,7,,-175648.0,1123081.0,2306.0,16.4,0.0,,0.0,2306.0,34,0.0,,0.0,2272.0,23,,-5788110.0,25496709.0,2307.0,30,0.0,,0.0,2225.0,13,0.0,,686292.0,2289.0,22.1,,-5402134.0,1396333.0
2177,2225,15.1,0.0,,0.0,2312.0,32,0.0,,0.0,2306.0,11.3,0.0,,0.0,2289.0,19.2,0.0,,1581.0,2225.0,26,0.0,,0.0,2306.0,17,0.0,,34615.0,2307.0,28,0.0,,0.0,2275.0,8,,-7369927.0,10013805.0,2590.0,32.1,,-1482706.0,4413381.0,2272.0,6.1,,-96925.0,6944764.0,2443.0,9,,-171.0,817108.0,2306.0,17,0.0,,49347.0,2306.0,35,,-391345.0,19688658.0,2272.0,24,,,1936938.0,2307.0,31,0.0,,0.0,2225.0,14,,-274352.0,118619572.0,2289.0,23,,,5384479.0
2178,2225,15.2,0.0,,203849.0,2312.0,33,5270068.0,,-48119652.0,2306.0,12,,-697219.0,238565.0,2289.0,2,0.0,,10686825.0,2225.0,27,0.0,,1515283.0,2306.0,17.1,0.0,,21586.0,2307.0,29,0.0,,-1350960.0,2275.0,9,0.0,,104159841.0,2590.0,33,231347.0,,231347.0,2272.0,7,,-36702087.0,,2443.0,9.1,0.0,,0.0,2306.0,17.1,0.0,,36945.0,2306.0,4,,-54921517.0,150706974.0,2272.0,25,,-236662397.0,920765891.0,2307.0,32,,-1110.0,3312564.0,2225.0,15,,-251275.0,103852957.0,2289.0,25,,,86205.0
2179,2225,15.3,,-172726.0,2752545.0,2312.0,33.1,,-155589.0,-29438568.0,2306.0,12.1,,-697219.0,37790.0,2289.0,2.1,0.0,,10574784.0,2225.0,28,0.0,,0.0,2306.0,17.2,0.0,,0.0,2307.0,3,,-49528.0,1121944.0,2289.0,1,0.0,,4196586.0,2590.0,34,,-18934802.0,82274790.0,2272.0,9,,-4853.0,36110581.0,2534.0,1,,,649770.0,2306.0,17.2,0.0,,0.0,2306.0,4.1,,-54921517.0,150030509.0,2272.0,26,,-29431990.0,15514019.0,2307.0,32.1,0.0,,43023.0,2225.0,15.1,0.0,,0.0,2289.0,27,,,2301808.0
2180,2225,15.4,,-67462.0,10677686.0,2312.0,34,,-78524.0,831835.0,2306.0,13,,-413955.0,4111456.0,2289.0,2.1.1,0.0,,1973498.0,2225.0,29,0.0,,0.0,2306.0,17.3,0.0,,0.0,2307.0,30,0.0,,308067.0,2289.0,10,0.0,,9516006.0,2590.0,4,,-3007850.0,503717282.0,2272.0,9.1,,,530245.0,2534.0,10,,,102029.0,2306.0,17.3,0.0,,0.0,2306.0,4.1.1,,-43223075.0,7920231.0,2272.0,26.1,,-29431990.0,15514019.0,2307.0,32.2,,-1110.0,3269541.0,2225.0,15.2,0.0,,1013443.0,2289.0,3,,-32199.0,1164751.0
